Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
72,115,2,PN988,"April 12, 2018,  04:30 PM",On the Cloture Motion PN988,"Motion to Invoke Cloture on John W. Broomes, of Kansas, to be U.S. District Judge for the District of Kansas ","John W. Broomes, of Kansas, to be United States District Judge for the District of Kansas",Cloture Motion Agreed to (74-24),'1/2',50,0,0,1,23,23,0,1,1,1,0,0,74,24,0,2,
73,115,2,PN989,"April 12, 2018,  04:49 PM",On the Cloture Motion PN989,"Motion to Invoke Cloture Re: Rebecca Grady Jennings, of Kentucky, to be U.S. District Judge for the Western District of Kentucky","Rebecca Grady Jennings, of Kentucky, to be United States District Judge for the Western District of Kentucky",Cloture Motion Agreed to (94-2),'1/2',49,0,0,2,44,1,0,2,1,1,0,0,94,2,0,4,
74,115,2,S. 140,"April 16, 2018,  05:34 PM",On the Cloture Motion S. 140,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 140,A bill to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund.,"Cloture Motion Rejected (55-41, 3/5 majority required)",'3/5',47,1,0,3,7,39,0,1,1,1,0,0,55,41,0,4,
75,115,2,S.J.Res. 57,"April 17, 2018,  02:15 PM",On the Motion to Proceed S.J.Res. 57,Motion to Proceed to S. J. Res. 57,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to ""Indirect Auto Lending and Compliance with the Equal Credit Opportunity Act"".",Motion to Proceed Agreed to (50-47),'1/2',49,0,0,2,1,45,0,1,0,2,0,0,50,47,0,3,
76,115,2,S.J.Res. 57,"April 18, 2018,  12:01 PM",On the Joint Resolution S.J.Res. 57,S. J. Res. 57,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to ""Indirect Auto Lending and Compliance with the Equal Credit Opportunity Act"".",Joint Resolution Passed (51-47),'1/2',50,0,0,1,1,45,0,1,0,2,0,0,51,47,0,2,
77,115,2,S. 140,"April 18, 2018,  12:39 PM",On the Cloture Motion S. 140,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 140 with an Amendment,A bill to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund.,"Cloture Motion Rejected (56-42, 3/5 majority required)",'3/5',49,1,0,1,7,39,0,1,0,2,0,0,56,42,0,2,
78,115,2,PN1359,"April 18, 2018,  01:07 PM",On the Cloture Motion PN1359,Motion to Invoke Cloture Re: James Bridenstine to be Administrator of the National Aeronautics and Space Administration,"James Bridenstine, of Oklahoma, to be Administrator of the National Aeronautics and Space Administration",Cloture Motion Agreed to (50-48),'1/2',50,0,0,1,0,46,0,1,0,2,0,0,50,48,0,2,
79,115,2,PN568,"April 18, 2018,  04:30 PM",On the Nomination PN568,"Confirmation Carlos G. Muniz, of Florida, to be General Counsel, Department of Education","Carlos G. Muniz, of Florida, to be General Counsel, Department of Education",Nomination Confirmed (55-43),'1/2',50,0,0,1,5,41,0,1,0,2,0,0,55,43,0,2,
80,115,2,PN1359,"April 19, 2018,  01:46 PM",On the Nomination PN1359,"Confirmation James Bridenstine, of Oklahoma, to be Administrator of the National Aeronautics and Space Administration","James Bridenstine, of Oklahoma, to be Administrator of the National Aeronautics and Space Administration",Nomination Confirmed (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
81,115,2,PN1410,"April 23, 2018,  05:30 PM",On the Cloture Motion PN1410,"Motion to Invoke Cloture on the Nomination of Stuart Kyle Duncan, of Louisiana, to be United States Circuit Judge for the Fifth Circuit","Stuart Kyle Duncan, of Louisiana, to be United States Circuit Judge for the Fifth Circuit",Cloture Motion Agreed to (50-44),'1/2',49,0,0,2,1,42,0,4,0,2,0,0,50,44,0,6,
82,115,2,PN1410,"April 24, 2018,  03:01 PM",On the Nomination PN1410,"Confirmation Stuart Kyle Duncan, of Louisiana, to be United States Circuit Judge for the Fifth Circuit","Stuart Kyle Duncan, of Louisiana, to be United States Circuit Judge for the Fifth Circuit",Nomination Confirmed (50-47),'1/2',49,0,0,2,1,45,0,1,0,2,0,0,50,47,0,3,
83,115,2,PN1761,"April 26, 2018,  12:04 PM",On the Cloture Motion PN1761,"Motion to Invoke Cloture on Mike Pompeo, of Kansas, to be Secretary of State","Mike Pompeo, of Kansas, to be Secretary of State",Cloture Motion Agreed to (57-42),'1/2',50,0,0,1,6,41,0,0,1,1,0,0,57,42,0,1,
84,115,2,PN1761,"April 26, 2018,  12:34 PM",On the Nomination PN1761,"Confirmation Mike Pompeo, of Kansas, to be Secretary of State","Mike Pompeo, of Kansas, to be Secretary of State",Nomination Confirmed (57-42),'1/2',50,0,0,1,6,41,0,0,1,1,0,0,57,42,0,1,
85,115,2,PN1383,"April 26, 2018,  01:45 PM",On the Nomination PN1383,"Confirmation Richard Grenell, of California, to be Ambassador to the Federal Republic of Germany","Richard Grenell, of California, to be Ambassador to the Federal Republic of Germany",Nomination Confirmed (56-42),'1/2',50,0,0,1,6,40,0,1,0,2,0,0,56,42,0,2,
86,115,2,PN1411,"May 7, 2018,  05:31 PM",On the Cloture Motion PN1411,"Motion to Invoke Cloture on Kurt D. Engelhardt, of Louisiana, to be U.S. Circuit Judge for the Fifth Circuit.","Kurt D. Engelhardt, of Louisiana, to be United States Circuit Judge for the Fifth Circuit",Cloture Motion Agreed to (64-31),'1/2',48,0,0,3,15,30,0,2,1,1,0,0,64,31,0,5,
87,115,2,PN1411,"May 9, 2018,  12:01 PM",On the Nomination PN1411,"Confirmation Kurt D. Engelhardt, of Louisiana, to be U.S. Circuit Judge for the Fifth Circuit","Kurt D. Engelhardt, of Louisiana, to be United States Circuit Judge for the Fifth Circuit",Nomination Confirmed (62-34),'1/2',49,0,0,2,12,33,0,2,1,1,0,0,62,34,0,4,
88,115,2,PN1405,"May 9, 2018,  12:37 PM",On the Cloture Motion PN1405,"Motion to Invoke Cloture on Michael B. Brennan, to be U.S. Circuit Judge for the Seventh Circuit","Michael B. Brennan, of Wisconsin, to be United States Circuit Judge for the Seventh Circuit",Cloture Motion Agreed to (49-47),'1/2',49,0,0,2,0,45,0,2,0,2,0,0,49,47,0,4,
89,115,2,PN1405,"May 10, 2018,  12:01 PM",On the Nomination PN1405,"Confirmation Michael B. Brennan, of Wisconsin, to be U.S. Circuit Judge for the Seventh Circuit","Michael B. Brennan, of Wisconsin, to be United States Circuit Judge for the Seventh Circuit",Nomination Confirmed (49-46),'1/2',49,0,0,2,0,44,0,3,0,2,0,0,49,46,0,5,
90,115,2,PN1330,"May 10, 2018,  12:42 PM",On the Cloture Motion PN1330,Motion to Invoke Cloture on Joel M. Carson III to be U.S. Circuit Judge for the Tenth Circuit,"Joel M. Carson III, of New Mexico, to be United States Circuit Judge for the Tenth Circuit",Cloture Motion Agreed to (71-24),'1/2',49,0,0,2,21,23,0,3,1,1,0,0,71,24,0,5,
91,115,2,PN1526,"May 10, 2018,  01:46 PM",On the Cloture Motion PN1526,"Motion to Invoke Cloture on John B. Nalbandian, of Kentucky, to be U.S. Circuit Judge for the Sixth Circuit","John B. Nalbandian, of Kentucky, to be United States Circuit Judge for the Sixth Circuit",Cloture Motion Agreed to (52-43),'1/2',49,0,0,2,3,41,0,3,0,2,0,0,52,43,0,5,
92,115,2,PN1647,"May 14, 2018,  05:32 PM",On the Nomination PN1647,"Confirmation Michael Y. Scudder, of Illinois, to be U.S. Circuit Judge for the Seventh Circuit","Michael Y. Scudder, of Illinois, to be United States Circuit Judge for the Seventh Circuit",Nomination Confirmed (90-0),'1/2',44,0,0,7,44,0,0,3,2,0,0,0,90,0,0,10,
93,115,2,PN1648,"May 14, 2018,  06:07 PM",On the Nomination PN1648,"Confirmation Amy J. St. Eve, of Illinois, to be U.S. Circuit Judge for the Seventh Circuit","Amy J. St. Eve, of Illinois, to be United States Circuit Judge for the Seventh Circuit",Nomination Confirmed (91-0),'1/2',44,0,0,7,45,0,0,2,2,0,0,0,91,0,0,9,
94,115,2,PN1330,"May 15, 2018,  12:00 PM",On the Nomination PN1330,"Confirmation Joel M. Carson III, of New Mexico, to be U.S. Circuit Judge for the Tenth Circuit","Joel M. Carson III, of New Mexico, to be United States Circuit Judge for the Tenth Circuit",Nomination Confirmed (77-21),'1/2',50,0,0,1,26,20,0,1,1,1,0,0,77,21,0,2,
95,115,2,PN1526,"May 15, 2018,  12:34 PM",On the Nomination PN1526,"Confirmation John B. Nalbandian, of Kentucky, to be U.S. Circuit Judge for the Sixth Circuit","John B. Nalbandian, of Kentucky, to be United States Circuit Judge for the Sixth Circuit",Nomination Confirmed (53-45),'1/2',50,0,0,1,3,43,0,1,0,2,0,0,53,45,0,2,
96,115,2,S.J.Res. 52,"May 16, 2018,  12:02 PM",On the Motion to Proceed S.J.Res. 52,Motion to Proceed to S. J. Res. 52,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Communications Commission relating to ""Restoring Internet Freedom"".",Motion to Proceed Agreed to (52-47),'1/2',3,47,0,1,47,0,0,0,2,0,0,0,52,47,0,1,
97,115,2,S.J.Res. 52,"May 16, 2018,  03:21 PM",On the Joint Resolution S.J.Res. 52,S. J. Res. 52,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Communications Commission relating to ""Restoring Internet Freedom"".",Joint Resolution Passed (52-47),'1/2',3,47,0,1,47,0,0,0,2,0,0,0,52,47,0,1,
98,115,2,PN1397,"May 16, 2018,  03:55 PM",On the Nomination PN1397,"Confirmation Mitchell Zais, of South Carolina, to be Deputy Secretary of Education","Mitchell Zais, of South Carolina, to be Deputy Secretary of Education",Nomination Confirmed (50-48),'1/2',50,0,0,1,0,46,0,1,0,2,0,0,50,48,0,2,
99,115,2,S.Con.Res. 36,"May 17, 2018,  11:30 AM",On the Motion to Proceed S.Con.Res. 36,Motion to Proceed to S. Con. Res. 36,A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2019 and setting forth the appropriate budgetary levels for fiscal years 2020 through 2028.,Motion to Proceed Rejected (21-76),'1/2',21,29,0,1,0,45,0,2,0,2,0,0,21,76,0,3,
100,115,2,PN1857,"May 17, 2018,  02:56 PM",On the Cloture Motion PN1857,Motion to Invoke Cloture: Gina Haspel to be Director of the Central Intelligence Agency,"Gina Haspel, of Kentucky, to be Director of the Central Intelligence Agency",Cloture Motion Agreed to (54-44),'1/2',48,1,0,2,6,41,0,0,0,2,0,0,54,44,0,2,
101,115,2,PN1857,"May 17, 2018,  03:23 PM",On the Nomination PN1857,"Confirmation Gina Haspel, of Kentucky, to be Director of the Central Intelligence Agency","Gina Haspel, of Kentucky, to be Director of the Central Intelligence Agency",Nomination Confirmed (54-45),'1/2',48,2,0,1,6,41,0,0,0,2,0,0,54,45,0,1,
102,115,2,PN1358,"May 21, 2018,  05:31 PM",On the Cloture Motion PN1358,Motion to Invoke Cloture: Dana Baiocco to be a Commissioner of the Consumer Product Safety Commission,"Dana Baiocco, of Ohio, to be a Commissioner of the Consumer Product Safety Commission for a term of seven years from October 27, 2017",Cloture Motion Agreed to (49-45),'1/2',48,0,0,3,1,43,0,3,0,2,0,0,49,45,0,6,
103,115,2,PN1358,"May 22, 2018,  12:06 PM",On the Nomination PN1358,"Confirmation Dana Baiocco, of Ohio, to be a Commissioner of the Consumer Product Safety Commission","Dana Baiocco, of Ohio, to be a Commissioner of the Consumer Product Safety Commission for a term of seven years from October 27, 2017",Nomination Confirmed (50-45),'1/2',49,0,0,2,1,43,0,3,0,2,0,0,50,45,0,5,
104,115,2,S. 2372,"May 22, 2018,  12:38 PM",On the Cloture Motion S. 2372,Motion to Invoke Cloture Re: Motion to Concur in the House Amendment to S. 2372,"A bill to amend title 38, United States Code, to provide outer burial receptacles for remains buried in National Parks, and for other purposes.","Cloture Motion Agreed to (91-4, 3/5 majority required)",'3/5',47,2,0,2,43,1,0,3,1,1,0,0,91,4,0,5,
105,115,2,PN1352,"May 23, 2018,  03:15 PM",On the Nomination PN1352,"Confirmation Brian D. Montgomery, of Texas, to be an Assistant Secretary of Housing and Urban Development","Brian D. Montgomery, of Texas, to be an Assistant Secretary of Housing and Urban Development",Nomination Confirmed (74-23),'1/2',49,0,0,2,24,22,0,1,1,1,0,0,74,23,0,3,
106,115,2,S. 2372,"May 23, 2018,  03:51 PM",On the Motion (Motion to Concur in the House Amendment to S. 2372),Motion to Concur in the House Amendment to S. 2372,"A bill to amend title 38, United States Code, to provide outer burial receptacles for remains buried in National Parks, and for other purposes.",Motion Agreed to (92-5),'1/2',47,2,0,2,44,2,0,1,1,1,0,0,92,5,0,3,
107,115,2,PN1351,"May 23, 2018,  04:09 PM",On the Cloture Motion PN1351,"Motion to Invoke Cloture on Jelena McWilliams, of Ohio, to be Chairperson of the Board of Directors of the Federal Deposit Insurance Corporation","Jelena McWilliams, of Ohio, to be Chairperson of the Board of Directors of the Federal Deposit Insurance Corporation for a term of five years",Cloture Motion Agreed to (72-25),'1/2',49,0,0,2,22,24,0,1,1,1,0,0,72,25,0,3,
108,115,2,PN1516,"May 23, 2018,  04:25 PM",On the Cloture Motion PN1516,"Motion to Invoke Cloture on Jelena McWilliams, of Ohio, to be a Member of the Board of Directors of the FDIC","Jelena McWilliams, of Ohio, to be a Member of the Board of Directors of the Federal Deposit Insurance Corporation for a term of six years",Cloture Motion Agreed to (73-23),'1/2',49,0,0,2,23,23,0,1,1,0,0,1,73,23,0,4,
109,115,2,PN1351,"May 24, 2018,  12:01 PM",On the Nomination PN1351,"Confirmation Jelena McWilliams, of Ohio, to be Chairperson of the Board of Directors of the Federal Deposit Insurance Corporation","Jelena McWilliams, of Ohio, to be Chairperson of the Board of Directors of the Federal Deposit Insurance Corporation for a term of five years",Nomination Confirmed (69-24),'1/2',46,0,0,5,22,23,0,2,1,1,0,0,69,24,0,7,
110,115,2,PN1382,"May 24, 2018,  12:47 PM",On the Cloture Motion PN1382,Motion to Invoke Cloture Re: James Randolph Evans to be Ambassador of the United States to Luxembourg,"James Randolph Evans, of Georgia, to be Ambassador to Luxembourg",Cloture Motion Agreed to (49-44),'1/2',46,0,0,5,3,42,0,2,0,2,0,0,49,44,0,7,
111,115,2,PN1382,"May 24, 2018,  01:45 PM",On the Nomination PN1382,"Confirmation James Randolph Evans, of Georgia, to be Ambassador of the United States of America to Luxembourg","James Randolph Evans, of Georgia, to be Ambassador to Luxembourg",Nomination Confirmed (48-43),'1/2',45,0,0,6,3,42,0,2,0,1,0,1,48,43,0,9,
112,115,2,PN886,"June 4, 2018,  05:33 PM",On the Cloture Motion PN886,"Motion to Invoke Cloture Re: Robert Earl Wier, of Kentucky, to be U.S. District Judge for the Eastern District of Kentucky","Robert Earl Wier, of Kentucky, to be United States District Judge for the Eastern District of Kentucky",Cloture Motion Agreed to (90-1),'1/2',48,0,0,3,40,1,0,6,2,0,0,0,90,1,0,9,
113,115,2,PN886,"June 5, 2018,  11:01 AM",On the Nomination PN886,"Confirmation Robert Earl Wier, of Kentucky, to be U.S. District Judge for the Eastern District of Kentucky","Robert Earl Wier, of Kentucky, to be United States District Judge for the Eastern District of Kentucky",Nomination Confirmed (95-0),'1/2',50,0,0,1,43,0,0,4,2,0,0,0,95,0,0,5,
114,115,2,PN991,"June 5, 2018,  11:36 AM",On the Cloture Motion PN991,"Motion to Invoke Cloture: Fernando Rodriguez, Jr., of Texas, to be U.S. District Judge for the Southern District of Texas","Fernando Rodriguez, Jr., of Texas, to be United States District Judge for the Southern District of Texas",Cloture Motion Agreed to (94-1),'1/2',50,0,0,1,42,1,0,4,2,0,0,0,94,1,0,5,
115,115,2,PN991,"June 5, 2018,  02:15 PM",On the Nomination PN991,"Confirmation Fernando Rodriguez, Jr., of Texas, to be United States District Judge for the Southern District of Texas","Fernando Rodriguez, Jr., of Texas, to be United States District Judge for the Southern District of Texas",Nomination Confirmed (96-0),'1/2',50,0,0,1,44,0,0,3,2,0,0,0,96,0,0,4,
116,115,2,PN1400,"June 5, 2018,  02:45 PM",On the Cloture Motion PN1400,"Motion to Invoke Cloture on the Nomination of Annemarie Carney Axon, of Alabama, to be U.S. District Judge for the Northern District of Alabama","Annemarie Carney Axon, of Alabama, to be United States District Judge for the Northern District of Alabama",Cloture Motion Agreed to (84-11),'1/2',49,0,0,2,34,10,0,3,1,1,0,0,84,11,0,5,
117,115,2,PN1400,"June 6, 2018,  11:06 AM",On the Nomination PN1400,"Confirmation Annemarie Carney Axon, of Alabama, to be U.S. District Judge for the Northern District of Alabama","Annemarie Carney Axon, of Alabama, to be United States District Judge for the Northern District of Alabama",Nomination Confirmed (83-11),'1/2',50,0,0,1,32,10,0,5,1,1,0,0,83,11,0,6,
118,115,2,PN1393,"June 7, 2018,  12:30 PM",On the Nomination PN1393,"Confirmation Kenneth L. Marcus, of Virginia, to be Assistant Secretary for Civil Rights, Department of Education","Kenneth L. Marcus, of Virginia, to be Assistant Secretary for Civil Rights, Department of Education",Nomination Confirmed (50-46),'1/2',50,0,0,1,0,44,0,3,0,2,0,0,50,46,0,4,
119,115,2,H.R. 5515,"June 7, 2018,  01:45 PM",On Cloture on the Motion to Proceed H.R. 5515,Motion to Invoke Cloture on the Motion to Proceed to H.R. 5515,"To authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes","Cloture on the Motion to Proceed Agreed to (92-4, 3/5 majority required)",'3/5',48,1,0,2,43,2,0,2,1,1,0,0,92,4,0,4,
120,115,2,H.R. 5515,"June 11, 2018,  05:31 PM",On the Motion to Proceed H.R. 5515,Motion to Proceed to H.R. 5515,"To authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Motion to Proceed Agreed to (91-4),'1/2',48,1,0,2,42,2,0,3,1,1,0,0,91,4,0,5,
121,115,2,,"June 13, 2018,  02:36 PM",On the Motion to Table S.Amdt. 2842 to S.Amdt. 2366 to H.R. 5515 (National Defense Authorization Act for Fiscal Year 2019),Motion to Table Reed Amdt. No. 2842,To require the authorization of appropriation of amounts for the development of new or modified nuclear weapons.,Motion to Table Failed (47-51),'1/2',47,3,0,1,0,46,0,1,0,2,0,0,47,51,0,2,
122,115,2,,"June 13, 2018,  03:04 PM",On the Motion to Table S.Amdt. 2366 to H.R. 5515 (National Defense Authorization Act for Fiscal Year 2019),Motion to Table Lee Amdt. No. 2366,"To clarify that an authorization to use military force, a declaration of war, or any similar authority does not authorize the detention without charge or trial of a citizen or lawful permanent resident of the United States.",Motion to Table Failed (30-68),'1/2',27,23,0,1,3,43,0,1,0,2,0,0,30,68,0,2,
123,115,2,,"June 14, 2018,  10:40 AM",On the Cloture Motion S.Amdt. 2700 to S.Amdt. 2282 to H.R. 5515 (John S. McCain National Defense Authorization Act for Fiscal Year 2019),"Motion to Invoke Cloture on Amdt. No. 2700 to Amdt. No. 2282, As Modified, to H.R. 5515",To require congressional review of certain regulations issued by the Committee on Foreign Investment in the United States.,"Cloture Motion Rejected (35-62, 3/5 majority required)",'3/5',35,14,0,2,0,46,0,1,0,2,0,0,35,62,0,3,
124,115,2,,"June 14, 2018,  11:15 AM",On the Cloture Motion S.Amdt. 2282 to H.R. 5515 (National Defense Authorization Act for Fiscal Year 2019),"Motion to Invoke Cloture on Amdt. No. 2282, As Modified, to H.R. 5515",In the nature of a substitute.,"Cloture Motion Agreed to (83-14, 3/5 majority required)",'3/5',45,4,0,2,37,9,0,1,1,1,0,0,83,14,0,3,
125,115,2,,"June 14, 2018,  01:49 PM",On the Amendment S.Amdt. 2885 to S.Amdt. 2276 to S.Amdt. 2282 to H.R. 5515,Reed Amdt. No. 2885,To improve the amendment.,Amendment Agreed to (97-0),'1/2',49,0,0,2,46,0,0,1,2,0,0,0,97,0,0,3,
126,115,2,H.R. 5515,"June 14, 2018,  02:13 PM",On the Cloture Motion H.R. 5515,"Motion to Invoke Cloture Re: H.R. 5515, As Amended","To authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","Cloture Motion Agreed to (81-15, 3/5 majority required)",'3/5',43,6,0,2,37,8,0,2,1,1,0,0,81,15,0,4,
127,115,2,,"June 18, 2018,  05:32 PM","On the Motion (Motion to Waive Section 4106(b)(1) H. Con. Res. 71 Re: Amdt. No. 2282, As Modified and Amended)","Motion to Waive Section 4106(b)(1) H. Con. Res. 71 Re: Amdt. No. 2282, As Modified and Amended",In the nature of a substitute.,"Motion Agreed to (81-14, 3/5 majority required)",'3/5',41,7,0,3,39,6,0,2,1,1,0,0,81,14,0,5,
128,115,2,H.R. 5515,"June 18, 2018,  06:06 PM",On Passage of the Bill H.R. 5515,H.R. 5515 As Amended,"To authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed (85-10),'1/2',46,2,0,3,38,7,0,2,1,1,0,0,85,10,0,5,
129,115,2,H.R. 5895,"June 18, 2018,  06:26 PM",On Cloture on the Motion to Proceed H.R. 5895,Motion to Invoke Cloture on the Motion to Proceed to H.R. 5895,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2019, and for other purposes.","Cloture on the Motion to Proceed Agreed to (92-3, 3/5 majority required)",'3/5',48,0,0,3,42,3,0,2,2,0,0,0,92,3,0,5,
130,115,2,,"June 19, 2018,  02:25 PM","On the Amendment S.Amdt. 2914 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Gardner Amdt. No. 2914,To express the sense of the Senate regarding the need for funding for innovative scientific research.,Amendment Agreed to (93-3),'1/2',47,3,0,1,44,0,0,3,2,0,0,0,93,3,0,4,
131,115,2,,"June 19, 2018,  02:56 PM","On the Amendment S.Amdt. 2920 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Carper Amdt. No. 2920,To direct the Secretary of the Army to submit a report on the status of returning to non-Federal project sponsors excess non-Federal funds.,Amendment Agreed to (96-0),'1/2',50,0,0,1,44,0,0,3,2,0,0,0,96,0,0,4,
132,115,2,,"June 20, 2018,  10:09 AM","On the Amendment S.Amdt. 2943 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Crapo Amdt. No. 2943 As Modified,To increase funds for a nuclear demonstration program.,Amendment Agreed to (87-9),'1/2',49,1,0,1,37,7,0,3,1,1,0,0,87,9,0,4,
133,115,2,,"June 20, 2018,  10:47 AM","On the Amendment S.Amdt. 2985 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Baldwin Amdt. No. 2985,To set aside funds for cooperative agreements and laboratory support to accelerate the domestic production of Molybdenum-99.,Amendment Agreed to (95-2),'1/2',48,2,0,1,45,0,0,2,2,0,0,0,95,2,0,3,
134,115,2,H.R. 3,"June 20, 2018,  12:27 PM",On the Motion to Discharge H.R. 3,Motion to Discharge H.R. 3,"A bill to rescind certain budget authority proposed to be rescinded in special messages transmitted to the Congress by the President on May 8, 2018, in accordance with title X of the Congressional Budget and Impoundment Control Act 1974.",Motion to Discharge Rejected (48-50),'1/2',48,2,0,1,0,46,0,1,0,2,0,0,48,50,0,2,
135,115,2,,"June 20, 2018,  04:39 PM","On the Amendment S.Amdt. 2926 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Young Amdt. No. 2926,To require the Secretary of Veterans Affairs to conduct a study on the effectiveness of the Veterans Crisis Line.,Amendment Agreed to (96-0),'1/2',49,0,0,2,45,0,0,2,2,0,0,0,96,0,0,4,
136,115,2,,"June 20, 2018,  05:06 PM","On the Amendment S.Amdt. 2971 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Tester Amdt. No. 2971,To prevent the denial of access to records and documents by various inspectors general.,Amendment Agreed to (96-0),'1/2',49,0,0,2,45,0,0,2,2,0,0,0,96,0,0,4,
137,115,2,,"June 21, 2018,  02:04 PM","On the Amendment S.Amdt. 2983 to S.Amdt. 2910 to H.R. 5895 (Energy and Water, Legislative Branch, and Military Construction and Veterans Affairs Appropriations Act, 2019)",Bennet Amdt. No. 2983,To increase employment for members of the Armed Forces in emerging industries.,Amendment Agreed to (96-0),'1/2',49,0,0,2,45,0,0,2,2,0,0,0,96,0,0,4,
138,115,2,,"June 21, 2018,  02:47 PM",On the Motion to Table S.Amdt. 3021 to S.Amdt. 2911 to S.Amdt. 2910 to H.R. 5895,Motion to Table Lee Amdt. No. 3021 As Modified,"To terminate a rule relating to the definition of ""waters of the United States"".",Motion to Table Agreed to (62-34),'1/2',20,29,0,2,40,5,0,2,2,0,0,0,62,34,0,4,
139,115,2,H.R. 5895,"June 25, 2018,  05:30 PM",On Passage of the Bill H.R. 5895,H.R. 5895 As Amended,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2019, and for other purposes.",Bill Passed (86-5),'1/2',44,2,0,5,40,3,0,4,2,0,0,0,86,5,0,9,
140,115,2,H.R. 2,"June 25, 2018,  06:05 PM",On Cloture on the Motion to Proceed H.R. 2,Motion to Invoke Cloture on the Motion to Proceed to H.R. 2,"A bill to provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2023, and for other purposes.","Cloture on the Motion to Proceed Agreed to (89-3, 3/5 majority required)",'3/5',45,2,0,4,42,1,0,4,2,0,0,0,89,3,0,8,
141,115,2,,"June 28, 2018,  02:21 PM",On the Motion to Table S.Amdt. 3383 to H.R. 2 (Agriculture and Nutrition Act of 2018),Motion to Table Kennedy Amdt. No. 3383,To provide for certain work requirements for able-bodied adults without dependents and to require State agencies to operate a work activation program for eligible participants in the supplemental nutrition assistance program.,Motion to Table Agreed to (68-30),'1/2',20,30,0,1,46,0,0,1,2,0,0,0,68,30,0,2,
142,115,2,,"June 28, 2018,  04:55 PM",On the Amendment S.Amdt. 3074 to S.Amdt. 3224 to H.R. 2 (Agriculture and Nutrition Act of 2018),Lee Amdt. No. 3074,To prohibit certain practices relating to certain commodity promotion programs and require greater transparency by those programs.,"Amendment Rejected (38-57, 3/5 majority required)",'3/5',13,36,0,2,24,20,0,3,1,1,0,0,38,57,0,5,
143,115,2,H.R. 2,"June 28, 2018,  05:27 PM",On Passage of the Bill H.R. 2,"H.R. 2, As Amended","A bill to provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2023, and for other purposes.","Bill Passed (86-11, 3/5 majority required)",'3/5',38,11,0,2,46,0,0,1,2,0,0,0,86,11,0,3,
144,115,2,PN1642,"July 9, 2018,  05:33 PM",On the Cloture Motion PN1642,"Motion to Invoke Cloture on Mark Jeremy Bennett, of Hawaii, to be U.S. Circuit Judge for the Ninth Circuit","Mark Jeremy Bennett, of Hawaii, to be United States Circuit Judge for the Ninth Circuit",Cloture Motion Agreed to (72-25),'1/2',25,23,0,3,45,2,0,0,2,0,0,0,72,25,0,3,
