Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
78,114,1,,"March 24, 2015,  12:03 PM",On the Amendment S.Amdt. 323 to S.Con.Res. 11 (No short title on file),Sanders Amdt. No. 323 As Modified,To create millions of middle class jobs by investing in our nation's infrastructure paid for by raising revenue through closing loopholes in the corporate and international tax system.,Amendment Rejected (45-52),'1/2',0,52,0,2,43,0,0,1,2,0,0,0,45,52,0,3,
79,114,1,,"March 24, 2015,  12:34 PM",On the Amendment S.Amdt. 386 to S.Con.Res. 11 (No short title on file),Sanders Amdt. No. 386,To establish a deficit-neutral reserve fund to protect Medicaid beneficiaries from benefit cuts.,Amendment Agreed to (94-3),'1/2',49,3,0,2,43,0,0,1,2,0,0,0,94,3,0,3,
80,114,1,,"March 24, 2015,  12:56 PM",On the Amendment S.Amdt. 349 to S.Con.Res. 11 (No short title on file),Portman Amdt. No. 349,To establish a deficit-neutral reserve fund to improve health outcomes and lower the costs of caring for medically complex children in Medicaid.,Amendment Agreed to (96-0),'1/2',52,0,0,2,42,0,0,2,2,0,0,0,96,0,0,4,
81,114,1,,"March 24, 2015,  04:46 PM",On the Amendment S.Amdt. 409 to S.Con.Res. 11 (No short title on file),Fischer Amdt. No. 409,"To establish a deficit-neutral reserve fund relating to promoting equal pay, which may include preventing discrimination on the basis of sex and preventing retaliation against employees for seeking or discussing wage information.",Amendment Agreed to (56-43),'1/2',53,0,0,1,2,42,0,0,1,1,0,0,56,43,0,1,
82,114,1,,"March 24, 2015,  05:14 PM",On the Amendment S.Amdt. 362 to S.Con.Res. 11 (No short title on file),Mikulski Amdt. No. 362,"To establish a deficit-neutral reserve fund relating to amending the Equal Pay Act of 1963 to allow for punitive damages, limit the any factor ""other than sex"" exception, and prohibit retaliation against employees who share salary information.",Amendment Rejected (45-54),'1/2',0,53,0,1,44,0,0,0,1,1,0,0,45,54,0,1,
83,114,1,,"March 24, 2015,  05:31 PM",On the Amendment S.Amdt. 498 to S.Con.Res. 11 (No short title on file),Hatch Amdt. No. 498,To establish a deficit-neutral reserve fund relating to legislation submitted to Congress by President Obama to protect and strengthen Social Security.,Amendment Agreed to (75-24),'1/2',53,0,0,1,21,23,0,0,1,1,0,0,75,24,0,1,
84,114,1,,"March 24, 2015,  05:52 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 471),Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 471,"To create a point of order against legislation that would cut benefits, raise the retirement age, or privatize social security.","Motion Rejected (51-48, 3/5 majority required)",'3/5',6,47,0,1,43,1,0,0,2,0,0,0,51,48,0,1,
85,114,1,,"March 24, 2015,  06:10 PM",On the Amendment S.Amdt. 357 to S.Con.Res. 11 (No short title on file),Cornyn Amdt. No. 357,To raise taxes and spending by enacting President Obama's fiscal year 2016 budget.,Amendment Rejected (1-98),'1/2',0,53,0,1,1,43,0,0,0,2,0,0,1,98,0,1,
86,114,1,,"March 25, 2015,  12:35 PM",On the Amendment S.Amdt. 652 to S.Con.Res. 11 (No short title on file),Warren Amdt. No. 652,To make college more affordable for middle-class families by allowing borrowers with outstanding Federal and private student loans to refinance at the equivalent interest rates that were offered to Federal student loan borrowers during the 2013-2014 school year and to fully offset the cost of such a program by requiring millionaires to pay at least a 30 percent effective Federal tax rate.,Amendment Rejected (46-53),'1/2',0,53,0,1,44,0,0,0,2,0,0,0,46,53,0,1,
87,114,1,,"March 25, 2015,  04:48 PM",On the Amendment S.Amdt. 755 to S.Con.Res. 11 (No short title on file),Stabenow Amdt. No. 755,"To establish a deficit-neutral reserve fund relating to keeping the Federal Water Pollution Control Act focused on protection of water quality, to establish bright lines for Federal jurisdiction, and to create clear and unambiguous exemptions for features that the Administrator of the Environmental Protection Agency or the Secretary of the Army, acting through the Chief of Engineers, claim they are not seeking to regulate.",Amendment Agreed to (99-0),'1/2',53,0,0,1,44,0,0,0,2,0,0,0,99,0,0,1,
88,114,1,,"March 25, 2015,  05:17 PM",On the Amendment S.Amdt. 347 to S.Con.Res. 11 (No short title on file),Barrasso Amdt. No. 347,"To establish a spending-neutral reserve fund to keep the Federal Water Pollution Control Act focused on protection of water equality, to establish bright lines for Federal jurisdiction, and to create clear and unambiguous exemptions for features that the Administrator of the Environmental Protection Agency or the Secretary of the Army, acting through the Chief of Engineers, claim they are not seeking to regulate.",Amendment Agreed to (59-40),'1/2',53,0,0,1,5,39,0,0,1,1,0,0,59,40,0,1,
89,114,1,,"March 25, 2015,  05:38 PM",On the Amendment S.Amdt. 777 to S.Con.Res. 11 (No short title on file),Sanders Amdt. No. 777 As Modified,To establish a deficit-neutral reserve fund to recognize that climate change is real and caused by human activity and that Congress needs to take action to cut carbon pollution.,Amendment Rejected (49-50),'1/2',5,48,0,1,42,2,0,0,2,0,0,0,49,50,0,1,
90,114,1,,"March 25, 2015,  05:58 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Bennet Amdt. No. 601),Motion to Waive All Applicable Budgetary Discipline Re: Bennet Amdt. No. 601,"To create a point of order against legislation that would privatize Medicare, cut guaranteed benefits, increase out-of-pocket spending, or turn Medicare into a premium support plan.","Motion Rejected (46-53, 3/5 majority required)",'3/5',2,51,0,1,42,2,0,0,2,0,0,0,46,53,0,1,
91,114,1,,"March 25, 2015,  06:21 PM",On the Amendment S.Amdt. 801 to S.Con.Res. 11 (No short title on file),Murray Amdt. No. 801,"To build on the Bipartisan Budget Act of 2013 by restoring a below-sequester level cut of $9,000,000,000 to nondefense discretionary spending in 2017, replacing sequestration in 2016 and 2017 and increasing funding above sequester levels by a total of $148,000,000,000 for the 2 years, increasing defense and nondefense discretionary spending above sequester levels by equal amounts, eliminating the overseas contingency operations gimmick contained in the committee-reported resolution, and offsetting the net increase in defense and nondefense discretionary spending by closing tax loopholes.",Amendment Rejected (46-53),'1/2',0,53,0,1,44,0,0,0,2,0,0,0,46,53,0,1,
92,114,1,,"March 25, 2015,  06:40 PM",On the Amendment S.Amdt. 481 to S.Con.Res. 11 (No short title on file),Cotton Amdt. No. 481,To establish a deficit-neutral fund relating to supporting Israel.,Amendment Agreed to (99-0),'1/2',53,0,0,1,44,0,0,0,2,0,0,0,99,0,0,1,
93,114,1,,"March 26, 2015,  12:04 PM",On the Amendment S.Amdt. 881 to S.Con.Res. 11 (No short title on file),Sanders Amdt. No. 881,To establish a deficit-neutral reserve fund relating to promoting a substantial increase in the minimum wage.,Amendment Rejected (48-52),'1/2',2,52,0,0,44,0,0,0,2,0,0,0,48,52,0,0,
94,114,1,,"March 26, 2015,  12:33 PM",On the Amendment S.Amdt. 523 to S.Con.Res. 11 (No short title on file),Stabenow Amdt. No. 523,"To prevent United States companies from getting tax benefits for moving jobs overseas, to end offshore tax loopholes including inversions, and to provide incentives for United States companies to relocate overseas jobs to the United States.",Amendment Rejected (46-54),'1/2',0,54,0,0,44,0,0,0,2,0,0,0,46,54,0,0,
95,114,1,,"March 26, 2015,  12:52 PM",On the Amendment S.Amdt. 1012 to S.Con.Res. 11 (No short title on file),Wyden Admt. No. 1012,"To strike more than $1.2 trillion in cuts to Medicaid, preserving a critical source of comprehensive, affordable health and long-term care coverage for millions of otherwise uninsured low-income adults, parents, and seniors, including millions of nonelderly low-income adults in States that expanded Medicaid as part of health reform.",Amendment Rejected (47-53),'1/2',1,53,0,0,44,0,0,0,2,0,0,0,47,53,0,0,
96,114,1,,"March 26, 2015,  01:09 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Rubio Amdt. No. 423 As Modified),Motion to Waive All Applicable Budgetary Discipline Rubio Amdt. No. 423 As Modified,To increase new budget authority fiscal years 2016 and 2017 and modify outlays for fiscal years 2016 through 2022 for National Defense (budget function 050).,"Motion Rejected (32-68, 3/5 majority required)",'3/5',31,23,0,0,1,43,0,0,0,2,0,0,32,68,0,0,
97,114,1,,"March 26, 2015,  01:33 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Paul Amdt. No. 940 As Modified),Motion to Waive All Applicable Budgetary Discipline Paul Amdt. No. 940 As Modified,To increase new budget authority for fiscal years 2016 and 2017 and modify outlays for fiscal years 2016 through 2022 for National Defense (budget function 050) with offsets.,"Motion Rejected (4-96, 3/5 majority required)",'3/5',4,50,0,0,0,44,0,0,0,2,0,0,4,96,0,0,
98,114,1,,"March 26, 2015,  01:50 PM",On the Amendment S.Amdt. 798 to S.Con.Res. 11 (No short title on file),Murray Amdt. No. 798,To establish a deficit-neutral reserve fund for legislation to allow Americans to earn paid sick time.,Amendment Agreed to (61-39),'1/2',15,39,0,0,44,0,0,0,2,0,0,0,61,39,0,0,
99,114,1,,"March 26, 2015,  02:07 PM",On the Amendment S.Amdt. 356 to S.Con.Res. 11 (No short title on file),Moran Amdt. No. 356,To establish a deficit-neutral reserve fund relating to providing health care to veterans who reside more than 40 miles driving distance from the closest medical facility of the Department of Veterans Affairs that provides the care sought by the veteran.,Amendment Agreed to (100-0),'1/2',54,0,0,0,44,0,0,0,2,0,0,0,100,0,0,0,
100,114,1,,"March 26, 2015,  02:24 PM",On the Amendment S.Amdt. 432 to S.Con.Res. 11 (No short title on file),Baldwin Amdt. No. 432,To provide additional resources to create the opportunity for more Americans to obtain a higher education and advanced job skills by supporting two free years of community college paid for by raising revenue through requiring millionaires and billionaires to pay their fair share.,Amendment Rejected (45-55),'1/2',0,54,0,0,43,1,0,0,2,0,0,0,45,55,0,0,
101,114,1,,"March 26, 2015,  02:45 PM",On the Amendment S.Amdt. 828 to S.Con.Res. 11 (No short title on file),Franken Amdt. No. 828,"To provide additional resources to save student financial aid and keep college affordable for more than 8,000,000 low- and middle-income students by restoring the $89,000,000,000 in cuts to Federal Pell Grants in the Republican budget.",Amendment Rejected (46-54),'1/2',0,54,0,0,44,0,0,0,2,0,0,0,46,54,0,0,
102,114,1,,"March 26, 2015,  03:06 PM",On the Amendment S.Amdt. 692 to S.Con.Res. 11 (No short title on file),Scott Amdt. No. 692,To establish a deficit-neutral reserve fund relating to transparency in health premium billing.,Amendment Agreed to (56-44),'1/2',54,0,0,0,2,42,0,0,0,2,0,0,56,44,0,0,
103,114,1,,"March 26, 2015,  03:26 PM",On the Amendment S.Amdt. 928 to S.Con.Res. 11 (No short title on file),Blunt Amdt. No. 928,To establish a deficit-neutral reserve fund to protect the United States from an energy tax.,Amendment Agreed to (58-42),'1/2',54,0,0,0,4,40,0,0,0,2,0,0,58,42,0,0,
104,114,1,,"March 26, 2015,  03:44 PM",On the Amendment S.Amdt. 817 to S.Con.Res. 11 (No short title on file),Durbin Amdt. No. 817,To establish a deficit-neutral reserve fund to provide tax benefits to patriot employers that invest in American jobs and provide fair pay and benefits to workers and to eliminate tax benefits for corporations that ship jobs overseas.,Amendment Rejected (46-54),'1/2',0,54,0,0,44,0,0,0,2,0,0,0,46,54,0,0,
105,114,1,,"March 26, 2015,  04:02 PM",On the Amendment S.Amdt. 515 to S.Con.Res. 11 (No short title on file),Vitter Amdt. No. 515,To establish a spending-neutral reserve fund relating to requiring the Federal Government to allow states to opt out of Common Core without penalty.,Amendment Agreed to (54-46),'1/2',54,0,0,0,0,44,0,0,0,2,0,0,54,46,0,0,
106,114,1,,"March 26, 2015,  04:23 PM",On the Amendment S.Amdt. 838 to S.Con.Res. 11 (No short title on file),Murkowski Amdt. No. 838,To establish a spending-neutral reserve fund relating to the disposal of certain Federal land.,Amendment Agreed to (51-49),'1/2',51,3,0,0,0,44,0,0,0,2,0,0,51,49,0,0,
107,114,1,,"March 26, 2015,  04:56 PM",On the Amendment S.Amdt. 867 to S.Con.Res. 11 (No short title on file),Whitehouse Amdt No. 867,"To establish a deficit-neutral reserve fund relating to making it more difficult for corporations and billionaires to secretly influence elections by making unlimited undisclosed campaign expenditures, and to prevent such entities from evading campaign finance law, including through making false statements to government agencies.",Amendment Rejected (47-52),'1/2',2,52,0,0,43,0,0,1,2,0,0,0,47,52,0,1,
108,114,1,,"March 26, 2015,  05:14 PM",On the Amendment S.Amdt. 649 to S.Con.Res. 11 (No short title on file),Inhofe Amdt. No. 649 As Modified,To establish a spending-neutral reserve fund relating to prohibiting funding of international organizations during the implementation of the United Nations Arms Trade Treaty prior to Senate ratification and adoption of implementing legislation.,Amendment Agreed to (59-41),'1/2',54,0,0,0,5,39,0,0,0,2,0,0,59,41,0,0,
109,114,1,,"March 26, 2015,  05:32 PM",On the Amendment S.Amdt. 545 to S.Con.Res. 11 (No short title on file),Kirk Amdt. No. 545 As Modified,To establish a deficit-neutral reserve fund relating to reimposing waived sanctions and imposing new sanctions against Iran for violations of the Joint Plan of Action or a comprehensive nuclear agreement.,Amendment Agreed to (100-0),'1/2',54,0,0,0,44,0,0,0,2,0,0,0,100,0,0,0,
110,114,1,,"March 26, 2015,  05:51 PM",On the Amendment S.Amdt. 966 to S.Con.Res. 11 (No short title on file),Coons Amdt. No. 966 As Modified,To establish a deficit-neutral reserve fund relating to offsetting the costs of operations against the Islamic State.,Amendment Rejected (46-54),'1/2',0,54,0,0,44,0,0,0,2,0,0,0,46,54,0,0,
111,114,1,,"March 26, 2015,  06:29 PM",On the Amendment S.Amdt. 1072 to S.Con.Res. 11 (No short title on file),Stabenow Amdt. No. 1072,To provide additional resources to reject the Senate Republicans' proposed $435 billion in cuts to Medicare.,Amendment Rejected (46-54),'1/2',0,54,0,0,44,0,0,0,2,0,0,0,46,54,0,0,
112,114,1,,"March 26, 2015,  06:55 PM",On the Amendment S.Amdt. 689 to S.Con.Res. 11 (No short title on file),Portman Amdt. No. 689,To improve the dynamic scoring provision.,Amendment Agreed to (59-41),'1/2',54,0,0,0,4,40,0,0,1,1,0,0,59,41,0,0,
113,114,1,,"March 26, 2015,  07:15 PM",On the Amendment S.Amdt. 632 to S.Con.Res. 11 (No short title on file),Casey Amdt. No. 632,To establish a deficit-neutral reserve fund relating to providing reasonable accommodations for pregnant workers.,Amendment Agreed to (100-0),'1/2',54,0,0,0,44,0,0,0,2,0,0,0,100,0,0,0,
114,114,1,,"March 26, 2015,  07:34 PM",On the Amendment S.Amdt. 607 to S.Con.Res. 11 (No short title on file),Thune Amdt. No. 607,To establish a deficit-neutral reserve fund to allow for the permanent elimination of the Federal estate tax.,Amendment Agreed to (54-46),'1/2',53,1,0,0,1,43,0,0,0,2,0,0,54,46,0,0,
115,114,1,,"March 26, 2015,  07:51 PM",On the Amendment S.Amdt. 1014 to S.Con.Res. 11 (No short title on file),Bennet Amdt. No. 1014,"To establish a deficit-neutral reserve fund relating to responding to the economic and national security threats posed by human-induced climate change, as highlighted by the Secretary of Defense, the Director of National Intelligence, the Administrator of the National Aeronautics and Space Administration, and the Administrator of the National Oceanic and Atmospheric Administration.",Amendment Agreed to (53-47),'1/2',7,47,0,0,44,0,0,0,2,0,0,0,53,47,0,0,
116,114,1,,"March 26, 2015,  08:12 PM",On the Amendment S.Amdt. 836 to S.Con.Res. 11 (No short title on file),McConnell Amdt. No. 836,"To establish a deficit-neutral reserve fund relating to the regulation by the Environmental Protection Agency of greenhouse gas emissions, which may include a prohibition on withholding highway funds from States that refuse to submit State Implementation Plans required under the Clean Power Plan of the Agency.",Amendment Agreed to (57-43),'1/2',54,0,0,0,3,41,0,0,0,2,0,0,57,43,0,0,
117,114,1,,"March 26, 2015,  08:29 PM",On the Amendment S.Amdt. 842 to S.Con.Res. 11 (No short title on file),Merkley Amdt. No. 842,To establish a deficit-neutral reserve fund relating to consumer fiancial protection.,Amendment Rejected (46-54),'1/2',0,54,0,0,44,0,0,0,2,0,0,0,46,54,0,0,
118,114,1,,"March 26, 2015,  08:47 PM",On the Amendment S.Amdt. 443 to S.Con.Res. 11 (No short title on file),Gardner Amdt. No. 443,To establish a deficit-neutral reserve fund relating to protecting privately held water rights and permits.,Amendment Agreed to (59-41),'1/2',54,0,0,0,5,39,0,0,0,2,0,0,59,41,0,0,
119,114,1,,"March 26, 2015,  09:06 PM",On the Amendment S.Amdt. 951 to S.Con.Res. 11 (No short title on file),Murray Amdt. No. 951,"To establish and fund a new Federal-State partnership to expand access to high-quality preschool programs for children from low- and moderate-income families, offset with revenue from closing loopholes.",Amendment Rejected (46-54),'1/2',0,54,0,0,44,0,0,0,2,0,0,0,46,54,0,0,
120,114,1,,"March 26, 2015,  09:32 PM",On the Amendment S.Amdt. 665 to S.Con.Res. 11 (No short title on file),Flake Amdt. No. 665,To establish a spending-neutral reserve fund relating to prohibiting awarding of construction contracts based on awardees entering or not entering into agreements with labor organizations.,Amendment Agreed to (51-49),'1/2',51,3,0,0,0,44,0,0,0,2,0,0,51,49,0,0,
121,114,1,,"March 26, 2015,  09:53 PM",On the Amendment S.Amdt. 1063 to S.Con.Res. 11 (No short title on file),Schatz Amdt. No. 1063 As Modified,To establish a deficit-neutral reserve fund relating to ensuring all legally married same-sex spouses have equal access to the Social Security and veterans benefits they have earned and receive equal treatment under the law pursuant to the Constitution of the United States.,Amendment Agreed to (57-43),'1/2',11,43,0,0,44,0,0,0,2,0,0,0,57,43,0,0,
122,114,1,,"March 26, 2015,  10:22 PM",On the Amendment S.Amdt. 1038 to S.Con.Res. 11 (No short title on file),Kirk Amdt. No. 1038,To establish a deficit-neutral reserve fund to increase wages for American workers.,Amendment Agreed to (57-43),'1/2',54,0,0,0,2,42,0,0,1,1,0,0,57,43,0,0,
123,114,1,,"March 26, 2015,  10:45 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Nelson Amdt. No 944),Motion to Waive All Applicable Budgetary Discipline Re: Nelson Amdt. No 944,To create a point of order against legislation that would use tax dollars to censor publicly-funded climate science.,"Motion Rejected (51-49, 3/5 majority required)",'3/5',5,49,0,0,44,0,0,0,2,0,0,0,51,49,0,0,
124,114,1,,"March 26, 2015,  11:06 PM",On the Amendment S.Amdt. 360 to S.Con.Res. 11 (No short title on file),McCain Amdt. No. 360 As Modified,"To establish a deficit-neutral reserve fund relating to deterring the migration of unaccompanied children from El Salvador, Guatemala, and Honduras.",Amendment Agreed to (58-42),'1/2',54,0,0,0,3,41,0,0,1,1,0,0,58,42,0,0,
125,114,1,,"March 26, 2015,  11:23 PM",On the Amendment S.Amdt. 968 to S.Con.Res. 11 (No short title on file),Wyden Amdt. No. 968,"To establish a deficit-neutral reserve fund relating to enacting middle class tax relief, including extending and expanding refundable tax credits, such as tax provisions and policies included in legislation like the Working Families Tax Relief Act, American Opportunity Tax Credit Permanence and Consolidation Act, Helping Working Families Afford Child Care Act, or the 21st Century Worker Tax Cut Act, among other legislation.",Amendment Agreed to (73-27),'1/2',27,27,0,0,44,0,0,0,2,0,0,0,73,27,0,0,
126,114,1,,"March 26, 2015,  11:47 PM",On the Amendment S.Amdt. 750 to S.Con.Res. 11 (No short title on file),Lee Amdt. No. 750 As Modified,To modify the spending-neutral reserve fund reauthorizing funding for payments to counties and other units of local government to include the option of payment at levels roughly equivalent to property tax revenues lost due to the presence of Federal land.,Amendment Agreed to (56-43),'1/2',54,0,0,0,2,41,0,1,0,2,0,0,56,43,0,1,
127,114,1,,"March 27, 2015,  12:06 AM",On the Amendment S.Amdt. 919 to S.Con.Res. 11 (No short title on file),Reed Amdt. No. 919,"To establish a deficit-neutral reserve fund relating to eliminating deductions for corporate compensation in excess of $1,000,000.",Amendment Rejected (44-54),'1/2',0,54,0,0,42,0,0,2,2,0,0,0,44,54,0,2,
128,114,1,,"March 27, 2015,  12:34 AM",On the Amendment S.Amdt. 659 to S.Con.Res. 11 (No short title on file),Cotton Amdt. No. 659,To establish a spending-neutral reserve fund relating to prohibiting the designation of critical habitat.,Amendment Agreed to (52-42),'1/2',50,2,0,2,2,38,0,4,0,2,0,0,52,42,0,6,
129,114,1,,"March 27, 2015,  12:49 AM",On the Motion (Motion to Waive Applicable Budgetary Discipline Cotton Amdt. No. 664),Motion to Waive Applicable Budgetary Discipline Cotton Amdt. No. 664,"To establish a deficit-neutral reserve fund relating to construction of new facilities and improvements to existing facilities at the detention facilities at United States Naval Station, Guantanamo Bay, Cuba.","Motion Rejected (49-48, 3/5 majority required)",'3/5',47,6,0,1,1,41,0,2,1,1,0,0,49,48,0,3,
130,114,1,,"March 27, 2015,  02:19 AM",On the Amendment S.Amdt. 811 to S.Con.Res. 11 (No short title on file),Vitter Amdt. No. 811,To establish a deficit-neutral reserve fund relating to ending Washington's illegal exemption from Patient Protection and Affordable Care Act.,Amendment Agreed to (52-46),'1/2',51,3,0,0,1,41,0,2,0,2,0,0,52,46,0,2,
131,114,1,,"March 27, 2015,  02:33 AM",On the Amendment S.Amdt. 1094 to S.Con.Res. 11 (No short title on file),Warren Amdt. No. 1094 As Modified,To establish a deficit-neutral reserve fund relating to expanding social security.,Amendment Rejected (42-56),'1/2',0,54,0,0,40,2,0,2,2,0,0,0,42,56,0,2,
132,114,1,,"March 27, 2015,  02:46 AM",On the Amendment S.Amdt. 855 to S.Con.Res. 11 (No short title on file),Lee Amdt. No. 855,To prohibit increasing the public debt limit under reconciliation.,Amendment Agreed to (54-44),'1/2',52,2,0,0,2,40,0,2,0,2,0,0,54,44,0,2,
133,114,1,,"March 27, 2015,  02:55 AM",On the Amendment S.Amdt. 367 to S.Con.Res. 11 (No short title on file),Cardin Amdt. No. 367,To establish a deficit-neutral reserve fund relating to providing a funding stream for a voter reinfranchisement initiative.,Amendment Rejected (47-51),'1/2',4,50,0,0,41,1,0,2,2,0,0,0,47,51,0,2,
134,114,1,,"March 27, 2015,  03:04 AM",On the Amendment S.Amdt. 1047 to S.Con.Res. 11 (No short title on file),Kaine Amdt. No. 1047 As Modified ,To provide for sequestration replacement.,Amendment Agreed to (50-48),'1/2',6,48,0,0,42,0,0,2,2,0,0,0,50,48,0,2,
135,114,1,S.Con.Res. 11,"March 27, 2015,  03:19 AM",On the Concurrent Resolution S.Con.Res. 11,S.Con.Res. 11 As Amended,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,Concurrent Resolution Agreed to (52-46),'1/2',52,2,0,0,0,42,0,2,0,2,0,0,52,46,0,2,
136,114,1,PN21,"April 13, 2015,  05:31 PM",On the Nomination PN21,"Confirmation Alfred H. Bennett, of Texas, to be U.S. District Judge for the Southern District of Texas","Alfred H. Bennett, of Texas, to be United States District Judge for the Southern District of Texas",Nomination Confirmed (95-0),'1/2',49,0,0,5,44,0,0,0,2,0,0,0,95,0,0,5,
137,114,1,,"April 14, 2015,  07:13 PM",On the Amendment S.Amdt. 1114 to H.R. 2 (Medicare Access and CHIP Reauthorization Act of 2015),Cornyn Amdt. No. 1114,To repeal the individual mandate.,"Amendment Rejected (54-45, 3/5 majority required)",'3/5',54,0,0,0,0,43,0,1,0,2,0,0,54,45,0,1,
138,114,1,,"April 14, 2015,  07:42 PM",On the Motion (Motion to Waive Applicable Budgetary Discipline Bennet Amdt. No. 1115),Motion to Waive Applicable Budgetary Discipline Bennet Amdt. No. 1115,To protect and retain our Children's Health Insurance Program for 4 years (PRO-CHIP).,"Motion Rejected (50-50, 3/5 majority required)",'3/5',4,50,0,0,44,0,0,0,2,0,0,0,50,50,0,0,
139,114,1,,"April 14, 2015,  08:00 PM",On the Amendment S.Amdt. 1116 to H.R. 2 (Medicare Access and CHIP Reauthorization Act of 2015),Lee Amdt. No. 1116,To strike the provision excluding the budgetary effects of the Act from PAYGO requirements.,Amendment Rejected (42-58),'1/2',42,12,0,0,0,44,0,0,0,2,0,0,42,58,0,0,
140,114,1,,"April 14, 2015,  08:18 PM",On the Motion (Motion to Waive Applicable Budgetary Discipline Murray Amdt. No. 1117),Motion to Waive Applicable Budgetary Discipline Murray Amdt. No. 1117,To improve women's access to quality health care.,"Motion Rejected (43-57, 3/5 majority required)",'3/5',0,54,0,0,41,3,0,0,2,0,0,0,43,57,0,0,
141,114,1,,"April 14, 2015,  08:34 PM",On the Amendment S.Amdt. 1118 to H.R. 2 (Medicare Access and CHIP Reauthorization Act of 2015),Cotton Amdt. No. 1118,To provide steady updates of payment rates under the Medicare physician fee schedule.,Amendment Rejected (11-89),'1/2',11,43,0,0,0,44,0,0,0,2,0,0,11,89,0,0,
142,114,1,,"April 14, 2015,  08:51 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Cardin Amdt. No. 1119),Motion to Waive All Applicable Budgetary Discipline Re: Cardin Amdt. No. 1119,To repeal the therapy cap and provide for medical review of outpatient therapy services.,"Motion Rejected (58-42, 3/5 majority required)",'3/5',13,41,0,0,43,1,0,0,2,0,0,0,58,42,0,0,
143,114,1,H.R. 2,"April 14, 2015,  09:12 PM",On the Motion (Motion to Waive Applicable Budgetary Discipline Re: H.R. 2),Motion to Waive Applicable Budgetary Discipline Re: H.R. 2,"A bill to amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and strengthen Medicare access by improving physician payments and making other improvements, to reauthorize the Children's Health Insurance Program, and for other purposes.","Motion Agreed to (71-29, 3/5 majority required)",'3/5',25,29,0,0,44,0,0,0,2,0,0,0,71,29,0,0,
144,114,1,H.R. 2,"April 14, 2015,  09:33 PM",On Passage of the Bill H.R. 2,H.R. 2,"A bill to amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and strengthen Medicare access by improving physician payments and making other improvements, to reauthorize the Children's Health Insurance Program, and for other purposes.",Bill Passed (92-8),'1/2',46,8,0,0,44,0,0,0,2,0,0,0,92,8,0,0,
145,114,1,S.Con.Res. 11,"April 15, 2015,  12:01 PM","On the Motion (Motion to Disagree in the House Amendment, Agree to the Request for a Conference, and Authorize the Presiding Officer to Appoint Conferees.)","Motion to Disagree in the House Amendment, Agree to the Request for a Conference, and Authorize the Presiding Officer to Appoint Conferees.",An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,Motion Agreed to (54-43),'1/2',50,1,0,3,3,41,0,0,1,1,0,0,54,43,0,3,
146,114,1,S.Con.Res. 11,"April 15, 2015,  04:22 PM",On the Motion (Brown Motion to Instruct (Wall Street Banks) Re: S.Con.Res. 11),Brown Motion to Instruct (Wall Street Banks) Re: S.Con.Res. 11,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,Motion Agreed to (86-11),'1/2',41,11,0,2,43,0,0,1,2,0,0,0,86,11,0,3,
147,114,1,S.Con.Res. 11,"April 15, 2015,  04:54 PM",On the Motion (Sanders Motion to Instruct (Postal Plant Closures) Re: S.Con.Res. 11),Sanders Motion to Instruct (Postal Plant Closures) Re: S.Con.Res. 11,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,Motion Agreed to (85-11),'1/2',41,11,0,2,42,0,0,2,2,0,0,0,85,11,0,4,
148,114,1,S.Con.Res. 11,"April 15, 2015,  05:14 PM",On the Motion (Burr Motion to Instruct (Student Loans) Re: S.Con.Res. 11),Burr Motion to Instruct (Student Loans) Re: S.Con.Res. 11,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,Motion Agreed to (97-0),'1/2',52,0,0,2,43,0,0,1,2,0,0,0,97,0,0,3,
