Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
79,110,1,,"March 20, 2007,  11:33 AM",On the Amendment S.Amdt. 459 to S. 214 (Preserving United States Attorney Independence Act of 2007),Kyl Amdt. No. 459,"To ensure that United States attorneys are promptly nominated by the President, and are appointed by and with the advice and consent of the Senate.",Amendment Rejected (40-56),'1/2',39,8,0,2,1,46,0,2,0,2,0,0,40,56,0,4,
80,110,1,,"March 20, 2007,  12:01 PM",On the Amendment S.Amdt. 460 to S. 214 (Preserving United States Attorney Independence Act of 2007),Sessions Amdt. No. 460,To require appropriate qualifications for interim United States attorneys.,Amendment Rejected (47-50),'1/2',46,2,0,1,1,46,0,2,0,2,0,0,47,50,0,3,
81,110,1,S. 214,"March 20, 2007,  12:16 PM",On Passage of the Bill S. 214,S.214 as Amended,"A bill to amend chapter 35 of title 28, United States Code, to preserve the independence of United States attorneys.",Bill Passed (94-2),'1/2',46,2,0,1,46,0,0,3,2,0,0,0,94,2,0,4,
82,110,1,,"March 21, 2007,  05:02 PM",On the Amendment S.Amdt. 492 to S.Con.Res. 21 (No short title on file),Baucus Amdt. No. 492,To provide tax relief to middle class families and small businesses and to expand health insurance coverage for children.,Amendment Agreed to (97-1),'1/2',49,0,0,0,46,1,0,2,2,0,0,0,97,1,0,2,
83,110,1,,"March 21, 2007,  05:28 PM",On the Amendment S.Amdt. 507 to S.Con.Res. 21 (No short title on file),Kyl Amdt. No. 507,"To protect families, family farms and small businesses by raising the death tax exemption to $5 million and reducing the maximum death tax rate to no more than 35%, to extend college tuition deduction, to extend the student loan interest deduction, to extend the teacher classroom deduction, to protect senior citizens from higher taxes on their retirement income, to maintain U.S. financial market competitiveness, and to promote economic growth by extending the lower tax rates on dividends and capital gains.",Amendment Rejected (47-51),'1/2',47,2,0,0,0,47,0,2,0,2,0,0,47,51,0,2,
84,110,1,,"March 21, 2007,  05:44 PM",On the Amendment S.Amdt. 477 to S.Con.Res. 21 (No short title on file),Cornyn Amdt. No. 477,"To provide for a budget point of order against legislation that increases income taxes on taxpayers, including hard-working middle-income families, entrepreneurs, and college students.",Amendment Agreed to (63-35),'1/2',48,1,0,0,15,32,0,2,0,2,0,0,63,35,0,2,
85,110,1,,"March 21, 2007,  06:01 PM",On the Amendment S.Amdt. 466 to S.Con.Res. 21 (No short title on file),Sessions Amdt. 466 as Modified,To exclude the extension of tax relief provided in 2001 and 2003 from points of order provided in the resolution and other budget points of order.,Amendment Rejected (46-52),'1/2',46,3,0,0,0,47,0,2,0,2,0,0,46,52,0,2,
86,110,1,,"March 21, 2007,  06:16 PM",On the Amendment S.Amdt. 476 to S.Con.Res. 21 (No short title on file),Ensign Amdt. No. 476,"To ensure that our troops serving in harms way remain Americas top budget priority by ensuring full funding for the Department of Defense within the regular appropriations process, reducing reliance on supplemental appropriations bills, and by improving the integrity of the Congressional budget process.",Amendment Rejected (47-51),'1/2',47,2,0,0,0,47,0,2,0,2,0,0,47,51,0,2,
87,110,1,,"March 21, 2007,  06:31 PM",On the Amendment S.Amdt. 483 to S.Con.Res. 21 (No short title on file),Bunning Amdt. No. 483,To provide a point of order against any budget resolution that fails to achieve an on-budget balance within 5 years.,Amendment Agreed to (98-0),'1/2',49,0,0,0,47,0,0,2,2,0,0,0,98,0,0,2,
88,110,1,,"March 21, 2007,  06:45 PM",On the Amendment S.Amdt. 486 to S.Con.Res. 21 (No short title on file),Bingaman Amdt. No. 486,To provide additional funding resources in FY2008 for investments in innovation and education in order to improve the competitiveness of the United States.,Amendment Agreed to (97-1),'1/2',48,1,0,0,47,0,0,2,2,0,0,0,97,1,0,2,
89,110,1,,"March 22, 2007,  11:33 AM",On the Amendment S.Amdt. 489 to S.Con.Res. 21 (No short title on file),DeMint Amdt. No. 489,To establish a reserve fund for Social Security.,Amendment Rejected (45-52),'1/2',44,4,0,1,1,46,0,2,0,2,0,0,45,52,0,3,
90,110,1,,"March 22, 2007,  12:00 PM",On the Amendment S.Amdt. 491 to S.Con.Res. 21 (No short title on file),Allard Amdt. No. 491,To pay down the Federal debt and eliminate government waste by reducing spending on programs rated ineffective by the Program Assessment Rating Tool.,Amendment Rejected (33-64),'1/2',33,15,0,1,0,47,0,2,0,2,0,0,33,64,0,3,
91,110,1,,"March 22, 2007,  12:19 PM",On the Amendment S.Amdt. 511 to S.Con.Res. 21 (No short title on file),Cornyn Amdt. No. 511,To provide a deficit-neutral reserve fund for the reauthorization of the State Children's Health Insurance Program (SCHIP) that will cover kids first.,Amendment Rejected (38-59),'1/2',38,10,0,1,0,47,0,2,0,2,0,0,38,59,0,3,
92,110,1,,"March 22, 2007,  12:38 PM",On the Amendment S.Amdt. 525 to S.Con.Res. 21 (No short title on file),Cornyn Amdt. No. 525 as Modified,"To provide reconciliation instructions of $33.8 billion to make provider payments more accurate, to improve Medicare Part B income relation provisions, expand those provisions to Medicare Part D and reduce the deficit.",Amendment Rejected (23-74),'1/2',23,25,0,1,0,47,0,2,0,2,0,0,23,74,0,3,
93,110,1,,"March 22, 2007,  04:17 PM",On the Amendment S.Amdt. 472 to S.Con.Res. 21 (No short title on file),Ensign Amdt. No. 472,To require wealthy Medicare beneficiaries to pay a greater share of their Medicare Part D premiums.,Amendment Rejected (44-52),'1/2',44,3,0,2,0,47,0,2,0,2,0,0,44,52,0,4,
94,110,1,,"March 22, 2007,  04:44 PM",On the Amendment S.Amdt. 545 to S.Con.Res. 21 (No short title on file),Sanders Amdt. No. 545 as Modified,To restore the top marginal tax rate to pre-2001 levels on taxable income in excess of $1 million and use the increased revenue to increase funding for the Individuals with Disabilities Act.,Amendment Rejected (38-58),'1/2',0,47,0,2,36,11,0,2,2,0,0,0,38,58,0,4,
95,110,1,,"March 22, 2007,  05:03 PM",On the Amendment S.Amdt. 497 to S.Con.Res. 21 (No short title on file),Enzi Amendment No. 497,To establish a 60-vote point of order for legislation that creates unfunded mandates on small business concerns.,Amendment Rejected (47-49),'1/2',46,1,0,2,1,46,0,2,0,2,0,0,47,49,0,4,
96,110,1,,"March 22, 2007,  05:24 PM",On the Amendment S.Amdt. 498 to S.Con.Res. 21 (No short title on file),Thomas Amdt. No. 498,To strike the reserve funds.,Amendment Rejected (29-67),'1/2',29,18,0,2,0,47,0,2,0,2,0,0,29,67,0,4,
97,110,1,,"March 22, 2007,  05:48 PM",On the Amendment S.Amdt. 598 to S.Con.Res. 21 (No short title on file),Conrad Amdt. No. 598,To create a deficit-neutral reserve fund for extending certain energy tax incentives.,Amendment Agreed to (54-42),'1/2',5,42,0,2,47,0,0,2,2,0,0,0,54,42,0,4,
98,110,1,,"March 22, 2007,  06:03 PM",On the Amendment S.Amdt. 577 to S.Con.Res. 21 (No short title on file),Coleman Amdt. No. 577,"To provide budget levels to extend through 2012 the production tax credit for electricity produced from renewable resources, the Clean Renewable Energy Bonds, and energy tax provisions for energy efficient buildings and power plants.",Amendment Rejected (42-53),'1/2',42,4,0,3,0,47,0,2,0,2,0,0,42,53,0,5,
99,110,1,,"March 23, 2007,  09:50 AM",On the Amendment S.Amdt. 513 to S.Con.Res. 21 (No short title on file),DeMint Amdt. No. 513,To provide for true deficit reduction in appropriation bills.,Amendment Rejected (38-61),'1/2',34,15,0,0,4,44,0,1,0,2,0,0,38,61,0,1,
100,110,1,,"March 23, 2007,  10:24 AM",On the Amendment S.Amdt. 473 to S.Con.Res. 21 (No short title on file),Sessions Amdt. No. 473,To save families from the Alternative Minimum Tax (AMT) first by permitting a deduction for personal exemptions for purposes of computing the AMT.,Amendment Rejected (46-53),'1/2',46,3,0,0,0,48,0,1,0,2,0,0,46,53,0,1,
101,110,1,,"March 23, 2007,  10:45 AM",On the Amendment S.Amdt. 626 to S.Con.Res. 21 (No short title on file),Nelson (NE) Amdt. No. 626,"To reform the estate tax to avoid subjecting thousands of families, family businesses, and family farms and ranches to the estate tax, and to promote continued economic growth and job creation.",Amendment Rejected (25-74),'1/2',4,45,0,0,21,27,0,1,0,2,0,0,25,74,0,1,
102,110,1,,"March 23, 2007,  11:05 AM",On the Amendment S.Amdt. 583 to S.Con.Res. 21 (No short title on file),Kyl Amdt. No. 583,"To reform the death tax by setting the exemption at $5 million per estate, indexed for inflation, and the top death tax rate at no more than 35% beginning in 2010; to avoid subjecting an estimated 119,200 families, family businesses, and family farms to the death tax each and every year; to promote continued economic growth and job creation; and to make the enhanced teacher deduction permanent.",Amendment Rejected (48-51),'1/2',48,1,0,0,0,48,0,1,0,2,0,0,48,51,0,1,
103,110,1,,"March 23, 2007,  11:26 AM",On the Amendment S.Amdt. 508 to S.Con.Res. 21 (No short title on file),Hatch Amdt. No. 508,"To establish a reserve fund for protecting coverage choices, additional benefits, and lower cost-sharing for Medicare beneficiaries.",Amendment Rejected (49-50),'1/2',49,0,0,0,0,48,0,1,0,2,0,0,49,50,0,1,
104,110,1,,"March 23, 2007,  11:43 AM",On the Motion (Motion to Waive CBA Re: Allard Amendment No. 521),Motion to Waive CBA Re: Allard Amendment No. 521,"To improve the economy, efficiency, and effectiveness of Federal programs and reduce the Federal debt by eliminating waste, fraud, and abuse.","Motion Rejected (39-60, 3/5 majority required)",'3/5',39,10,0,0,0,48,0,1,0,2,0,0,39,60,0,1,
105,110,1,,"March 23, 2007,  11:59 AM",On the Amendment S.Amdt. 510 to S.Con.Res. 21 (No short title on file),Smith Amdt. No. 510 as Modified,"To provide for the consideration of an increase in the tobacco products user fee rate, but only to the extent that such rate increase does not result in an increase of more than 61 cents per pack of cigarettes, with all revenue generated by such increase dedicated to the reauthorization and expansion of the State Children's Health Insurance Program.",Amendment Agreed to (59-40),'1/2',13,36,0,0,44,4,0,1,2,0,0,0,59,40,0,1,
106,110,1,,"March 23, 2007,  12:17 PM",On the Amendment S.Amdt. 515 to S.Con.Res. 21 (No short title on file),Thomas Amendment No. 515,To prevent the adding of extraneous earmarks to an emergency war supplemental.,Amendment Rejected (39-59),'1/2',38,10,0,1,1,47,0,1,0,2,0,0,39,59,0,2,
107,110,1,,"March 23, 2007,  12:37 PM",On the Amendment S.Amdt. 478 to S.Con.Res. 21 (No short title on file),Graham Amdt. No. 478,"To extend the 35, 33, 28, and 25 percent income tax rate structure and protect nearly 28,000,000 families and individuals, including small business owners, from having their tax rates increase to 39.6, 36, 31, or 28 percent.",Amendment Rejected (46-52),'1/2',46,2,0,1,0,48,0,1,0,2,0,0,46,52,0,2,
108,110,1,,"March 23, 2007,  12:54 PM",On the Amendment S.Amdt. 471 to S.Con.Res. 21 (No short title on file),Grassley Amdt. No. 471,"To amend the budget resolution for fiscal year 2008 in order to accommodate the full repeal of the Alternative Minimum Tax preventing 23 million families and individuals from being subject to the AMT in 2007, and millions of families and individuals in subsequent years.",Amendment Rejected (44-53),'1/2',44,3,0,2,0,48,0,1,0,2,0,0,44,53,0,3,
109,110,1,,"March 23, 2007,  01:13 PM",On the Amendment S.Amdt. 578 to S.Con.Res. 21 (No short title on file),DeMint Amdt. No. 578,To repeal the death tax.,Amendment Rejected (44-55),'1/2',44,5,0,0,0,48,0,1,0,2,0,0,44,55,0,1,
110,110,1,,"March 23, 2007,  01:32 PM",On the Amendment S.Amdt. 529 to S.Con.Res. 21 (No short title on file),Biden Amdt. No. 529,To increase funding for the COPS Program to $1.15 billion for FY 2008 to provide state and local law enforcement with critical resources necessary to prevent and respond to violent crime and acts of terrorism and is offset by an unallocated reduction to non-defense discretionary spending and/or reduction to administrative expenses.,Amendment Agreed to (65-33),'1/2',16,32,0,1,47,1,0,1,2,0,0,0,65,33,0,2,
111,110,1,,"March 23, 2007,  01:52 PM",On the Amendment S.Amdt. 594 to S.Con.Res. 21 (No short title on file),Bunning Amdt. No. 594 as Modified,To provide a deficit-neutral reserve fund for protecting State flexibility in Medicaid.,Amendment Rejected (44-55),'1/2',44,5,0,0,0,48,0,1,0,2,0,0,44,55,0,1,
112,110,1,,"March 23, 2007,  02:07 PM",On the Amendment S.Amdt. 536 to S.Con.Res. 21 (No short title on file),Chambliss Amendment No. 536,To provide a deficit-neutral reserve fund for the reauthorization of the State Children's Health Insurance Program (SCHIP) that eliminates enhanced Federal matching payments for coverage of nonpregnant adults and permits States to offer supplemental dental and mental health benefits for children enrolled in SCHIP.,Amendment Rejected (44-55),'1/2',44,5,0,0,0,48,0,1,0,2,0,0,44,55,0,1,
113,110,1,,"March 23, 2007,  02:26 PM",On the Amendment S.Amdt. 606 to S.Con.Res. 21 (No short title on file),Lott Amdt. No. 606,To repeal section 13203 of the Omnibus Budget Reconciliation Act of 1993 by restoring the Alternative Minimum Tax rates that had been in effect prior thereto.,Amendment Rejected (49-50),'1/2',48,1,0,0,1,47,0,1,0,2,0,0,49,50,0,1,
114,110,1,S.Con.Res. 21,"March 23, 2007,  02:52 PM",On the Resolution S.Con.Res. 21,S. Con. Res. 21 as Amended,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2008 and including the appropriate budgetary levels for fiscal years 2007 and 2009 through 2012.,Resolution Agreed to (52-47),'1/2',2,47,0,0,48,0,0,1,2,0,0,0,52,47,0,1,
115,110,1,PN33,"March 27, 2007,  12:12 PM",On the Nomination PN33,"Confirmation George H. Wu, of California, to be U.S. District Judge","George H. Wu, of California, to be United States District Judge for the Central District of California",Nomination Confirmed (95-0),'1/2',46,0,0,3,47,0,0,2,2,0,0,0,95,0,0,5,
116,110,1,,"March 27, 2007,  05:06 PM","On the Amendment S.Amdt. 643 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)",Cochran Amd. No. 643,"To strike language that would tie the hands of the Commander-in-Chief by imposing an arbitrary timetable for the withdrawal of U.S. forces from Iraq, thereby undermining the position of American Armed Forces and jeopardizing the successful conclusion of Operation Iraqi Freedom.",Amendment Rejected (48-50),'1/2',46,2,0,1,1,47,0,1,1,1,0,0,48,50,0,2,
117,110,1,H.R. 1591,"March 28, 2007,  12:02 PM",On the Cloture Motion H.R. 1591,Motion to Invoke Cloture on H.R. 1591,"A bill making emergency supplemental appropriations for the fiscal year ending September 30, 2007, and for other purposes.","Cloture Motion Agreed to (97-0, 3/5 majority required)",'3/5',47,0,0,2,48,0,0,1,2,0,0,0,97,0,0,3,
118,110,1,,"March 28, 2007,  02:44 PM","On the Amendment S.Amdt. 709 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)",Wyden Amdt. No. 709,To reauthorize the secure rural schools and community self-determination program and to provide funding for the payments in lieu of taxes program.,Amendment Agreed to (74-23),'1/2',25,22,0,2,47,1,0,1,2,0,0,0,74,23,0,3,
119,110,1,,"March 28, 2007,  03:12 PM","On the Amendment S.Amdt. 716 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)","Burr Amdt. No. 716, As Modified",To reauthorize the secure rural schools and community self-determination program and to provide funding for the payments in lieu of taxes program.,Amendment Rejected (8-89),'1/2',8,39,0,2,0,48,0,1,0,2,0,0,8,89,0,3,
120,110,1,,"March 28, 2007,  03:29 PM","On the Amendment S.Amdt. 657 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)",Coburn Amdt. No. 657,To provide farm assistance in a fiscally responsible manner.,Amendment Rejected (23-74),'1/2',22,25,0,2,1,47,0,1,0,2,0,0,23,74,0,3,
121,110,1,,"March 28, 2007,  03:50 PM","On the Amendment S.Amdt. 648 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)",Coburn Amdt. No. 648,To remove $100 million in funding for the Republican and Democrat party conventions in 2008.,Amendment Rejected (45-51),'1/2',37,10,0,2,8,39,0,2,0,2,0,0,45,51,0,4,
122,110,1,,"March 29, 2007,  09:10 AM","On the Amendment S.Amdt. 752 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)","Ensign Amdt. No. 752, As Modified","To provide additional funding for certain programs under the Adam Walsh Child Safety and Protection Act of 2006, by increasing funding for the United States Marshals Service to track down convicted sex offenders who have failed to register as a sex offender as required by law and by increasing funding for United States attorneys to prosecute child exploitation and child pornography cases as part of Project Safe Childhood.",Amendment Agreed to (93-0),'1/2',48,0,0,1,44,0,0,5,1,0,0,1,93,0,0,7,
123,110,1,,"March 29, 2007,  09:38 AM","On the Amendment S.Amdt. 704 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)",DeMint Amdt. No. 704,To prohibit the use of funds to make payments to certain spinach growers and first handlers.,Amendment Agreed to (97-0),'1/2',48,0,0,1,47,0,0,2,2,0,0,0,97,0,0,3,
124,110,1,,"March 29, 2007,  09:59 AM","On the Amendment S.Amdt. 739 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)",Biden Amdt. No. 739,"To appropriate an additional $1,500,000,000 for Procurement, Marine Corps, to accelerate the procurement of an additional 2,500 Mine Resistant Ambush Protected vehicles for the Armed Forces.",Amendment Agreed to (98-0),'1/2',48,0,0,1,48,0,0,1,2,0,0,0,98,0,0,2,
125,110,1,,"March 29, 2007,  10:48 AM","Whether the Amendment is Germane S.Amdt. 641 to H.R. 1591 (U.S. Troop Readiness, Veterans' Health, and Iraq Accountability Act, 2007)",Is Section 431 of the Senate Language to H.R. 1591 Germane?,In the nature of a substitute.,Amendment Germane (57-41),'1/2',7,41,0,1,48,0,0,1,2,0,0,0,57,41,0,2,
126,110,1,H.R. 1591,"March 29, 2007,  10:36 AM",On Passage of the Bill H.R. 1591,"H.R. 1591, As Amended","A bill making emergency supplemental appropriations for the fiscal year ending September 30, 2007, and for other purposes.",Bill Passed (51-47),'1/2',2,46,0,1,48,0,0,1,1,1,0,0,51,47,0,2,
127,110,1,S. 5,"April 11, 2007,  05:53 PM",On Passage of the Bill S. 5,S. 5,A bill to amend the Public Health Service Act to provide for human embryonic stem cell research.,"Bill Passed (63-34, 3/5 majority required)",'3/5',17,32,0,0,44,2,0,3,2,0,0,0,63,34,0,3,
128,110,1,S. 30,"April 11, 2007,  06:20 PM",On Passage of the Bill S. 30,S. 30,A bill to intensify research to derive human pluripotent stem cell lines.,"Bill Passed (70-28, 3/5 majority required)",'3/5',49,0,0,0,21,26,0,2,0,2,0,0,70,28,0,2,
129,110,1,S. 372,"April 12, 2007,  11:33 AM",On the Cloture Motion S. 372,Motion to Invoke Cloture on the Motion to Proceed to Consider S.372,"An original bill to authorize appropriations for fiscal year 2007 for the intelligence and intelligence-related activities of the United States Government, the Intelligence Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.","Cloture Motion Agreed to (94-3, 3/5 majority required)",'3/5',46,3,0,0,46,0,0,3,2,0,0,0,94,3,0,3,
130,110,1,S. 372,"April 16, 2007,  05:32 PM",On the Cloture Motion S. 372,Motion to Invoke Cloture on S. 372,"An original bill to authorize appropriations for fiscal year 2007 for the intelligence and intelligence-related activities of the United States Government, the Intelligence Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.","Cloture Motion Rejected (41-40, 3/5 majority required)",'3/5',0,39,0,10,39,1,0,9,2,0,0,0,41,40,0,19,
131,110,1,S. 372,"April 17, 2007,  05:46 PM",On the Cloture Motion S. 372,"Upon Reconsideration, Motion to Invoke Cloture on S. 372","An original bill to authorize appropriations for fiscal year 2007 for the intelligence and intelligence-related activities of the United States Government, the Intelligence Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.","Cloture Motion Rejected (50-45, 3/5 majority required)",'3/5',2,45,0,2,46,0,0,3,2,0,0,0,50,45,0,5,
132,110,1,S. 3,"April 18, 2007,  09:48 AM",On the Cloture Motion S. 3,Motion to Invoke Cloture on the Motion to Proceed to the Consideration of S. 3,A bill to amend part D of title XVIII of the Social Security Act to provide for fair prescription drug prices for Medicare beneficiaries.,"Cloture Motion Rejected (55-42, 3/5 majority required)",'3/5',6,41,0,2,47,1,0,1,2,0,0,0,55,42,0,3,
133,110,1,S. 378,"April 18, 2007,  10:17 AM",On the Cloture Motion S. 378,Motion to Invoke Cloture on the Motion to Proceed to the Consideration of S. 378,"A bill to amend title 18, United States Code, to protect judges, prosecutors, witnesses, victims, and their family members, and for other purposes.","Cloture Motion Agreed to (93-3, 3/5 majority required)",'3/5',44,3,0,2,47,0,0,2,2,0,0,0,93,3,0,4,
134,110,1,,"April 18, 2007,  06:02 PM",On the Motion to Table S.Amdt. 891 to S. 378 (Court Security Improvement Act of 2007),Motion to Table Coburn Amdt. No. 891,To express the sense of the Senate that Congress should offset the cost of new spending.,Motion to Table Agreed to (59-38),'1/2',14,33,0,2,43,5,0,1,2,0,0,0,59,38,0,3,
135,110,1,S. 378,"April 19, 2007,  02:05 PM",On Passage of the Bill S. 378,"Final Passage S. 378, As Amended","A bill to amend title 18, United States Code, to protect judges, prosecutors, witnesses, victims, and their family members, and for other purposes.",Bill Passed (97-0),'1/2',48,0,0,1,47,0,0,2,2,0,0,0,97,0,0,3,
136,110,1,PN26,"April 24, 2007,  12:12 PM",On the Nomination PN26,"Confirmation Halil Suleyman Ozerden, of Mississippi, to be U.S. District Judge","Halil Suleyman Ozerden, of Mississippi, to be United States District Judge for the Southern District of Mississippi",Nomination Confirmed (95-0),'1/2',47,0,0,2,46,0,0,3,2,0,0,0,95,0,0,5,
137,110,1,,"April 24, 2007,  02:16 PM",On the Amendment S.Amdt. 929 to S. 761 (No short title on file),DeMint Amdt. No. 929,To require the study on barriers to innovation to include an examination of the impact of the Internal Revenue Code of 1986 on innovation.,Amendment Agreed to (96-0),'1/2',47,0,0,2,47,0,0,2,2,0,0,0,96,0,0,4,
138,110,1,,"April 24, 2007,  05:38 PM",On the Amendment S.Amdt. 947 to S. 761 (No short title on file),"Dodd Amdt. No. 947, As Modified",To express the sense of the Senate with respect to small business growth and capital markets.,Amendment Agreed to (97-0),'1/2',48,0,0,1,47,0,0,2,2,0,0,0,97,0,0,3,
139,110,1,,"April 24, 2007,  06:02 PM",On the Motion to Table S.Amdt. 928 to S. 761 (No short title on file),Motion to Table DeMint Amdt. No. 928,"To amend the Sarbanes-Oxley Act of 2002, with respect to smaller public company options regarding internal controls.",Motion to Table Agreed to (62-35),'1/2',14,34,0,1,46,1,0,2,2,0,0,0,62,35,0,3,
140,110,1,,"April 24, 2007,  06:23 PM",On the Motion to Table S.Amdt. 917 to S. 761 (No short title on file),Motion to Table Coburn Amdt. No. 917,To express the sense of the Senate that Congress has a moral obligation to offset the cost of new Government programs and initiatives.,Motion to Table Agreed to (54-43),'1/2',11,37,0,1,42,5,0,2,1,1,0,0,54,43,0,3,
141,110,1,,"April 25, 2007,  11:10 AM",On the Amendment S.Amdt. 938 to S. 761 (No short title on file),Sununu Amdt. No. 938,To strike the provisions regarding strengthening the education and human resources directorate of the National Science Foundation.,Amendment Rejected (24-74),'1/2',24,24,0,1,0,48,0,1,0,2,0,0,24,74,0,2,
142,110,1,,"April 25, 2007,  03:21 PM",On the Amendment S.Amdt. 930 to S. 761 (No short title on file),DeMint Amdt. No. 930,To prohibit congressional earmarks of funds appropriated pursuant to authorizations in the bill.,Amendment Rejected (22-71),'1/2',20,26,0,3,2,43,0,4,0,2,0,0,22,71,0,7,
143,110,1,,"April 25, 2007,  03:49 PM",On the Amendment S.Amdt. 918 to S. 761 (No short title on file),Coburn Amdt. No. 918,To provide a sunset date.,Amendment Rejected (27-67),'1/2',25,21,0,3,2,44,0,3,0,2,0,0,27,67,0,6,
144,110,1,,"April 25, 2007,  05:33 PM",On the Amendment S.Amdt. 921 to S. 761 (No short title on file),Coburn Amdt. No. 921,To discontinue the Advanced Technology Program of the National Institute of Standards and Technology.,Amendment Rejected (39-57),'1/2',37,10,0,2,1,46,0,2,1,1,0,0,39,57,0,4,
145,110,1,,"April 25, 2007,  05:58 PM",On the Amendment S.Amdt. 922 to S. 761 (No short title on file),Coburn Amdt. No. 922,To promote transparency at the National Oceanic and Atmospheric Administration.,Amendment Agreed to (82-14),'1/2',44,3,0,2,37,10,0,2,1,1,0,0,82,14,0,4,
146,110,1,S. 761,"April 25, 2007,  06:24 PM",On Passage of the Bill S. 761,S. 761 As Amended,A bill to invest in innovation and education to improve the competitiveness of the United States in the global economy.,Bill Passed (88-8),'1/2',39,8,0,2,47,0,0,2,2,0,0,0,88,8,0,4,
147,110,1,H.R. 1591,"April 26, 2007,  12:56 PM",On the Conference Report H.R. 1591,H.R. 1591 Conference Report,"A bill making emergency supplemental appropriations for the fiscal year ending September 30, 2007, and for other purposes.",Conference Report Agreed to (51-46),'1/2',2,45,0,2,48,0,0,1,1,1,0,0,51,46,0,3,
148,110,1,,"May 2, 2007,  12:26 PM",On the Amendment S.Amdt. 982 to S. 1082 (Prescription Drug User Fee Amendments of 2007),Allard Amdt. No. 982,To strike provisions related to market exclusivity.,Amendment Rejected (41-53),'1/2',41,5,0,3,0,46,0,3,0,2,0,0,41,53,0,6,
149,110,1,,"May 2, 2007,  05:08 PM",On the Amendment S.Amdt. 1022 to S. 1082 (Prescription Drug User Fee Amendments of 2007),"Durbin Amdt. No. 1022, as Modified",To ensure the safety of human and pet food.,Amendment Agreed to (94-0),'1/2',46,0,0,3,46,0,0,3,2,0,0,0,94,0,0,6,
150,110,1,,"May 3, 2007,  10:36 AM",On the Cloture Motion S.Amdt. 990 to S. 1082 (Prescription Drug User Fee Amendments of 2007),Motion to Invoke Cloture on the Dorgan Amdt. No. 990,To provide for the importation of prescription drugs.,"Cloture Motion Agreed to (63-28, 3/5 majority required)",'3/5',16,28,0,5,45,0,0,4,2,0,0,0,63,28,0,9,
151,110,1,,"May 7, 2007,  04:05 PM",On the Amendment S.Amdt. 1010 to S.Amdt. 990 to S. 1082 (Prescription Drug User Fee Amendments of 2007),Cochran Amdt. No. 1010,To protect the health and safety of the public.,Amendment Agreed to (49-40),'1/2',33,11,0,5,15,28,0,6,1,1,0,0,49,40,0,11,
152,110,1,S. 1082,"May 7, 2007,  05:09 PM",On the Cloture Motion S. 1082,Motion to Invoke Cloture on the Committee Substitute as Modified and Amended to S.1082,"A bill to amend the Federal Food, Drug, and Cosmetic Act to reauthorize and amend the prescription drug user fee provisions, and for other purposes.","Cloture Motion Agreed to (82-8, 3/5 majority required)",'3/5',40,4,0,5,41,3,0,5,1,1,0,0,82,8,0,10,
153,110,1,PN20,"May 8, 2007,  12:09 PM",On the Nomination PN20,"Confirmation Frederick J. Kapala, of Illinois, to be U.S. District Judge","Frederick J. Kapala, of Illinois, to be United States District Judge for the Northern District of Illinois",Nomination Confirmed (91-0),'1/2',45,0,0,4,44,0,0,5,2,0,0,0,91,0,0,9,
154,110,1,,"May 9, 2007,  11:49 AM",On the Amendment S.Amdt. 1039 to S. 1082 (Prescription Drug User Fee Amendments of 2007),Grassley Amdt. No. 1039,To clarify the authority of the Office of Surveillance and Epidemiology with respect to postmarket drug safety pursuant to recommendations by the Institute of Medicine.,Amendment Rejected (46-47),'1/2',5,39,0,5,39,8,0,2,2,0,0,0,46,47,0,7,
155,110,1,,"May 9, 2007,  12:18 PM",On the Amendment S.Amdt. 998 to S. 1082 (Prescription Drug User Fee Amendments of 2007),Grassley Amdt. No. 998,To provide for the application of stronger civil penalties for violations of approved risk evaluation and mitigation strategies.,Amendment Agreed to (64-30),'1/2',18,26,0,5,44,4,0,1,2,0,0,0,64,30,0,6,
