Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
80,116,2,H.R. 748,"March 25, 2020,  11:17 PM",On Passage of the Bill H.R. 748,H.R. 748 As Amended,A bill to amend the Internal Revenue Code of 1986 to repeal the excise tax on high cost employer-sponsored health coverage.,"Bill Passed (96-0, 3/5 majority required)",'3/5',49,0,0,4,45,0,0,0,2,0,0,0,96,0,0,4,
81,116,2,PN1247,"May 4, 2020,  05:32 PM",On the Nomination PN1247,"Confirmation: Robert J. Feitel, of Maryland, to be Inspector General of Nuclear Regulatory Commission","Robert J. Feitel, of Maryland, to be Inspector General, Nuclear Regulatory Commission",Nomination Confirmed (87-0),'1/2',49,0,0,4,37,0,0,8,1,0,0,1,87,0,0,13,
82,116,2,PN192,"May 6, 2020,  12:00 PM",On the Cloture Motion PN192,Motion to Invoke Cloture: William R. Evanina to be Director of the National Counterintelligence and Security Center,"William R. Evanina, of Pennsylvania, to be Director of the National Counterintelligence and Security Center",Cloture Motion Agreed to (83-7),'1/2',51,0,0,2,31,7,0,7,1,0,0,1,83,7,0,10,
83,116,2,PN192,"May 6, 2020,  02:06 PM",On the Nomination PN192,"Confirmation: William R. Evanina, of Pennsylvania, to be Director of the National Counterintelligence and Security Center","William R. Evanina, of Pennsylvania, to be Director of the National Counterintelligence and Security Center",Nomination Confirmed (84-7),'1/2',51,0,0,2,32,7,0,6,1,0,0,1,84,7,0,9,
84,116,2,S.J.Res. 68,"May 7, 2020,  01:30 PM",On Overriding the Veto S.J.Res. 68,"Shall the Joint Resolution S.J. Res. 68 Pass, the Objections of the President of the United States to the Contrary Notwithstanding?",A joint resolution to direct the removal of United States Armed Forces from hostilities against the Islamic Republic of Iran that have not been authorized by Congress.,"Veto Sustained (49-44, 2/3 majority required)",'2/3',7,44,0,2,41,0,0,4,1,0,0,1,49,44,0,7,
85,116,2,PN1155,"May 11, 2020,  05:31 PM",On the Cloture Motion PN1155,Motion to Invoke Cloture: Brian D. Montgomery to be Deputy Secretary of Housing  and Urban Development,"Brian D. Montgomery, of Texas, to be Deputy Secretary of Housing and Urban Development",Cloture Motion Agreed to (60-29),'1/2',49,0,0,4,10,29,0,6,1,0,0,1,60,29,0,11,
86,116,2,PN1155,"May 12, 2020,  12:01 PM",On the Nomination PN1155,"Confirmation: Brian D. Montgomery, of Texas, to be Deputy Secretary of Housing and Urban Development","Brian D. Montgomery, of Texas, to be Deputy Secretary of Housing and Urban Development",Nomination Confirmed (61-32),'1/2',51,0,0,2,9,32,0,4,1,0,0,1,61,32,0,7,
87,116,2,PN514,"May 12, 2020,  02:15 PM",On the Cloture Motion PN514,"Motion to Invoke Cloture: Troy D. Edgar to be Chief Financial Officer, Department of Homeland Security","Troy D. Edgar, of California, to be Chief Financial Officer, Department of Homeland Security",Cloture Motion Agreed to (62-31),'1/2',51,0,0,2,10,31,0,4,1,0,0,1,62,31,0,7,
88,116,2,PN514,"May 12, 2020,  04:29 PM",On the Nomination PN514,"Confirmation: Troy D. Edgar, of California, to be Chief Financial Officer, Department of Homeland Security","Troy D. Edgar, of California, to be Chief Financial Officer, Department of Homeland Security",Nomination Confirmed (62-31),'1/2',51,0,0,2,10,31,0,4,1,0,0,1,62,31,0,7,
89,116,2,,"May 13, 2020,  12:15 PM",On the Amendment S.Amdt. 1583 to H.R. 6172 (USA FREEDOM Reauthorization Act of 2020),Wyden Amdt. No. 1583,To remove internet website browsing information and search history from scope of authority to access certain business records for foreign intelligence and international terrorism investigations.,"Amendment Rejected (59-37, 3/5 majority required)",'3/5',24,27,0,2,34,10,0,1,1,0,0,1,59,37,0,4,
90,116,2,,"May 13, 2020,  04:20 PM",On the Amendment S.Amdt. 1584 to H.R. 6172 (USA FREEDOM Reauthorization Act of 2020),Lee Amdt. No. 1584,To improve the amicus provisions and require the disclosure of relevant information.,"Amendment Agreed to (77-19, 3/5 majority required)",'3/5',34,17,0,2,42,2,0,1,1,0,0,1,77,19,0,4,
91,116,2,,"May 14, 2020,  11:59 AM",On the Amendment S.Amdt. 1586 to H.R. 6172 (USA FREEDOM Reauthorization Act of 2020),Paul Amdt. No. 1586,"To amend the Foreign Intelligence Surveillance Act of 1978 to prohibit the use of authorities under such Act to surveil United States persons and to prohibit the use of information acquired under such Act in any criminal, civil, or administrative proceeding or as part of any criminal, civil, or administrative investigation, and for other purposes.","Amendment Rejected (11-85, 3/5 majority required)",'3/5',11,39,0,3,0,45,0,0,0,1,0,1,11,85,0,4,
92,116,2,H.R. 6172,"May 14, 2020,  01:24 PM",On Passage of the Bill H.R. 6172,"H.R. 6172, As Amended","A bill to amend the Foreign Intelligence Surveillance Act of 1978 to prohibit the production of certain business records, and for other purposes.","Bill Passed (80-16, 3/5 majority required)",'3/5',48,2,0,3,31,14,0,0,1,0,0,1,80,16,0,4,
93,116,2,PN1174,"May 18, 2020,  05:31 PM",On the Cloture Motion PN1174,Motion to Invoke Cloture: Scott H. Rash to be U.S. District Judge for the District of Arizona,"Scott H. Rash, of Arizona, to be United States District Judge for the District of Arizona",Cloture Motion Agreed to (67-21),'1/2',48,0,0,5,18,21,0,6,1,0,0,1,67,21,0,12,
94,116,2,PN1174,"May 19, 2020,  11:57 AM",On the Nomination PN1174,"Confirmation: Scott H. Rash, of Arizona, to be U.S. District Judge for the District of Arizona","Scott H. Rash, of Arizona, to be United States District Judge for the District of Arizona",Nomination Confirmed (74-20),'1/2',51,0,0,2,22,20,0,3,1,0,0,1,74,20,0,6,
95,116,2,PN1600,"May 19, 2020,  02:30 PM",On the Cloture Motion PN1600,Motion to Invoke Cloture: James E. Trainor III to be a Member of the Federal Election Commission,"James E. Trainor III, of Texas, to be a Member of the Federal Election Commission for a term expiring April 30, 2023",Cloture Motion Agreed to (50-43),'1/2',50,0,0,3,0,42,0,3,0,1,0,1,50,43,0,7,
96,116,2,PN1600,"May 19, 2020,  04:38 PM",On the Nomination PN1600,"Confirmation: James E. Trainor III, of Texas, to be a Member of the Federal Election Commission","James E. Trainor III, of Texas, to be a Member of the Federal Election Commission for a term expiring April 30, 2023",Nomination Confirmed (49-43),'1/2',49,0,0,4,0,42,0,3,0,1,0,1,49,43,0,8,
97,116,2,PN1438,"May 20, 2020,  11:04 AM",On the Cloture Motion PN1438,Motion to Invoke Cloture: Anna M. Manasco to be U.S. District Judge for the Northern District of Alabama,"Anna M. Manasco, of Alabama, to be United States District Judge for the Northern District of Alabama",Cloture Motion Agreed to (72-20),'1/2',49,0,0,4,22,20,0,3,1,0,0,1,72,20,0,8,
98,116,2,PN1346,"May 20, 2020,  12:46 PM",On the Cloture Motion PN1346,"Motion to Invoke Cloture: John F. Heil III to be U.S. District Judge for the Northern, Eastern and Western Districts of Oklahoma","John F. Heil III, of Oklahoma, to be United States District Judge for the Northern, Eastern and Western Districts of Oklahoma",Cloture Motion Agreed to (76-16),'1/2',49,0,0,4,26,16,0,3,1,0,0,1,76,16,0,8,
99,116,2,PN1438,"May 20, 2020,  03:00 PM",On the Nomination PN1438,"Confirmation: Anna M. Manasco, of Alabama, to be U.S. District Judge for the Northern District of Alabama","Anna M. Manasco, of Alabama, to be United States District Judge for the Northern District of Alabama",Nomination Confirmed (71-21),'1/2',49,0,0,4,21,21,0,3,1,0,0,1,71,21,0,8,
100,116,2,PN1346,"May 20, 2020,  04:40 PM",On the Nomination PN1346,"Confirmation: John F. Heil III, of Oklahoma, to be U.S. District Judge for the Northern, Eastern and Western Districts of Oklahoma","John F. Heil III, of Oklahoma, to be United States District Judge for the Northern, Eastern and Western Districts of Oklahoma",Nomination Confirmed (75-17),'1/2',49,0,0,4,25,17,0,3,1,0,0,1,75,17,0,8,
101,116,2,PN1615,"May 21, 2020,  12:01 PM",On the Nomination PN1615,"Confirmation: John L. Ratcliffe, of Texas, to be Director of National Intelligence","John L. Ratcliffe, of Texas, to be Director of National Intelligence",Nomination Confirmed (49-44),'1/2',49,0,0,4,0,43,0,2,0,1,0,1,49,44,0,7,
102,116,2,PN1430,"May 21, 2020,  01:30 PM",On the Cloture Motion PN1430,Motion to Invoke Cloture: John Leonard Badalamenti to be U.S. District Judge for the Middle District of Florida,"John Leonard Badalamenti, of Florida, to be United States District Judge for the Middle District of Florida",Cloture Motion Agreed to (65-28),'1/2',49,0,0,4,15,28,0,2,1,0,0,1,65,28,0,7,
103,116,2,PN1430,"June 1, 2020,  05:32 PM",On the Nomination PN1430,"Confirmation: John Leonard Badalamenti, of Florida, to be U.S. District Judge for the Middle District of Florida","John Leonard Badalamenti, of Florida, to be United States District Judge for the Middle District of Florida",Nomination Confirmed (55-22),'1/2',43,0,0,10,11,22,0,12,1,0,0,1,55,22,0,23,
104,116,2,PN1604,"June 2, 2020,  11:46 AM",On the Cloture Motion PN1604,Motion to Invoke Cloture: Victor G. Mercado to be an Assistant Secretary of Defense,"Victor G. Mercado, of California, to be an Assistant Secretary of Defense",Cloture Motion Agreed to (75-14),'1/2',50,0,0,3,24,14,0,7,1,0,0,1,75,14,0,11,
105,116,2,PN1604,"June 2, 2020,  02:15 PM",On the Nomination PN1604,"Confirmation: Victor G. Mercado, of California, to be an Assistant Secretary of Defense","Victor G. Mercado, of California, to be an Assistant Secretary of Defense",Nomination Confirmed (75-15),'1/2',50,0,0,3,24,15,0,6,1,0,0,1,75,15,0,10,
106,116,2,PN1715,"June 2, 2020,  03:07 PM",On the Cloture Motion PN1715,Motion to Invoke Cloture: Brian D. Miller to be Special Inspector General for Pandemic Recovery,"Brian D. Miller, of Virginia, to be Special Inspector General for Pandemic Recovery",Cloture Motion Agreed to (51-40),'1/2',50,0,0,3,1,39,0,5,0,1,0,1,51,40,0,9,
107,116,2,PN1715,"June 2, 2020,  04:16 PM",On the Nomination PN1715,"Confirmation: Brian D. Miller, of Virginia, to be Special Inspector General for Pandemic Recovery","Brian D. Miller, of Virginia, to be Special Inspector General for Pandemic Recovery",Nomination Confirmed (51-40),'1/2',50,0,0,3,1,39,0,5,0,1,0,1,51,40,0,9,
108,116,2,PN1685,"June 3, 2020,  12:10 PM",On the Cloture Motion PN1685,Motion to Invoke Cloture: James H. Anderson to be a Deputy Under Secretary of Defense,"James H. Anderson, of Virginia, to be a Deputy Under Secretary of Defense",Cloture Motion Agreed to (74-18),'1/2',50,0,0,3,23,18,0,4,1,0,0,1,74,18,0,8,
109,116,2,PN1685,"June 3, 2020,  02:21 PM",On the Nomination PN1685,"Confirmation: James H. Anderson, of Virginia, to be a Deputy Under Secretary of Defense","James H. Anderson, of Virginia, to be a Deputy Under Secretary of Defense",Nomination Confirmed (78-17),'1/2',53,0,0,0,24,17,0,4,1,0,0,1,78,17,0,5,
110,116,2,PN1440,"June 3, 2020,  03:02 PM",On the Cloture Motion PN1440,Motion to Invoke Cloture: Drew B. Tipton to be U.S. District Judge for the Southern District of Texas,"Drew B. Tipton, of Texas, to be United States District Judge for the Southern District of Texas",Cloture Motion Agreed to (53-42),'1/2',53,0,0,0,0,41,0,4,0,1,0,1,53,42,0,5,
111,116,2,PN1440,"June 3, 2020,  04:41 PM",On the Nomination PN1440,"Confirmation: Drew B. Tipton, of Texas to be U.S. District Judge for the Southern District of Texas","Drew B. Tipton, of Texas, to be United States District Judge for the Southern District of Texas",Nomination Confirmed (52-41),'1/2',52,0,0,1,0,40,0,5,0,1,0,1,52,41,0,7,
112,116,2,PN1590,"June 4, 2020,  11:48 AM",On the Cloture Motion PN1590,Motion to Invoke Cloture: Michael Pack to be Chief Executive Officer of the Broadcasting Board of Governors,"Michael Pack, of Maryland, to be Chief Executive Officer of the Broadcasting Board of Governors for the term of three years",Cloture Motion Agreed to (53-39),'1/2',52,0,0,1,1,38,0,6,0,1,0,1,53,39,0,8,
113,116,2,PN1590,"June 4, 2020,  01:31 PM",On the Nomination PN1590,"Confirmation: Michael Pack, of Maryland, to be Chief Executive Officer of the Broadcasting Board of Governors","Michael Pack, of Maryland, to be Chief Executive Officer of the Broadcasting Board of Governors for the term of three years",Nomination Confirmed (53-38),'1/2',52,0,0,1,1,37,0,7,0,1,0,1,53,38,0,9,
114,116,2,H.R. 1957,"June 8, 2020,  05:34 PM",On Cloture on the Motion to Proceed H.R. 1957,Motion to Invoke Cloture: Motion to Proceed to H.R. 1957,"A bill to amend the Internal Revenue Code of 1986 to modernize and improve the Internal Revenue Service, and for other purposes.","Cloture on the Motion to Proceed Agreed to (80-17, 3/5 majority required)",'3/5',36,16,0,1,42,1,0,2,2,0,0,0,80,17,0,3,
115,116,2,PN1619,"June 9, 2020,  02:18 PM",On the Nomination PN1619,"Confirmation: Gen. Charles Q. Brown, Jr. to be Chief of Staff of the United States Air Force and to be General","Gen. Charles Q. Brown, Jr., in the Air Force, to be General",Nomination Confirmed (98-0),'1/2',53,0,0,0,43,0,0,2,2,0,0,0,98,0,0,2,
116,116,2,H.R. 1957,"June 10, 2020,  12:16 PM",On the Motion to Proceed H.R. 1957,Motion to Proceed to H.R. 1957,"A bill to amend the Internal Revenue Code of 1986 to modernize and improve the Internal Revenue Service, and for other purposes.",Motion to Proceed Agreed to (79-18),'1/2',33,18,0,2,44,0,0,1,2,0,0,0,79,18,0,3,
117,116,2,,"June 12, 2020,  01:01 AM",On the Cloture Motion S.Amdt. 1617 to H.R. 1957 (Great American Outdoors Act),Motion to Invoke Cloture on Gardner Amdt. No. 1617,In the nature of a substitute.,"Cloture Motion Agreed to (65-19, 3/5 majority required)",'3/5',24,19,0,10,39,0,0,6,2,0,0,0,65,19,0,16,
118,116,2,,"June 15, 2020,  05:30 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Amdt. No. 1617),Motion to Waive All Applicable Budgetary Discipline Re: Amdt. No. 1617,In the nature of a substitute.,"Motion Agreed to (68-30, 3/5 majority required)",'3/5',22,30,0,1,44,0,0,1,2,0,0,0,68,30,0,2,
119,116,2,,"June 15, 2020,  06:15 PM",On the Amendment S.Amdt. 1617 to H.R. 1957 (Taxpayer First Act of 2019),Gardner Amdt. No. 1617,In the nature of a substitute.,Amendment Agreed to (73-24),'1/2',28,24,0,1,43,0,0,2,2,0,0,0,73,24,0,3,
120,116,2,H.R. 1957,"June 15, 2020,  06:48 PM",On the Cloture Motion H.R. 1957,Motion to Invoke Cloture: H.R. 1957,"A bill to amend the Internal Revenue Code of 1986 to modernize and improve the Internal Revenue Service, and for other purposes.","Cloture Motion Agreed to (75-23, 3/5 majority required)",'3/5',30,23,0,0,43,0,0,2,2,0,0,0,75,23,0,2,
121,116,2,H.R. 1957,"June 17, 2020,  11:45 AM",On Passage of the Bill H.R. 1957,H.R. 1957 As Amended,"An Act to amend title 54, United States Code, to establish, fund, and provide for the use of amounts in a National Parks and Public Land Legacy Restoration Fund to address the maintenance backlog of the National Park Service, the United States Fish and Wildlife Service, the Bureau of Land Management, the Forest Service, and the Bureau of Indian Education, and to provide permanent, dedicated funding for the Land and Water Conservation Fund, and for other purposes.",Bill Passed (73-25),'1/2',28,25,0,0,43,0,0,2,2,0,0,0,73,25,0,2,
122,116,2,PN1748,"June 17, 2020,  12:22 PM",On the Cloture Motion PN1748,Motion to Invoke Cloture: Justin Reed Walker to be U.S. Circuit Judge for the District of Columbia Circuit,"Justin Reed Walker, of Kentucky, to be United States Circuit Judge for the District of Columbia Circuit",Cloture Motion Agreed to (52-46),'1/2',52,1,0,0,0,43,0,2,0,2,0,0,52,46,0,2,
123,116,2,PN1748,"June 18, 2020,  01:39 PM",On the Nomination PN1748,"Confirmation: Justin Reed Walker, of Kentucky, to be U.S. Circuit Judge for the District of Columbia Circuit ","Justin Reed Walker, of Kentucky, to be United States Circuit Judge for the District of Columbia Circuit",Nomination Confirmed (51-42),'1/2',51,1,0,1,0,40,0,5,0,1,0,1,51,42,0,7,
124,116,2,PN1749,"June 22, 2020,  05:30 PM",On the Cloture Motion PN1749,Motion to Invoke Cloture: Cory T. Wilson to be United States Circuit Judge for the Fifth Circuit,"Cory T. Wilson, of Mississippi, to be United States Circuit Judge for the Fifth Circuit",Cloture Motion Agreed to (51-43),'1/2',51,1,0,1,0,41,0,4,0,1,0,1,51,43,0,6,
125,116,2,PN1749,"June 24, 2020,  11:30 AM",On the Nomination PN1749,"Confirmation: Cory T. Wilson, of Mississippi, to be United States Circuit Judge for the Fifth Circuit ","Cory T. Wilson, of Mississippi, to be United States Circuit Judge for the Fifth Circuit",Nomination Confirmed (52-48),'1/2',52,1,0,0,0,45,0,0,0,2,0,0,52,48,0,0,
126,116,2,S. 3985,"June 24, 2020,  12:17 PM",On Cloture on the Motion to Proceed S. 3985,Motion to Invoke Cloture: Motion to Proceed to S. 3985,"A bill to improve and reform policing practices, accountability, and transparency.","Cloture on the Motion to Proceed Rejected (55-45, 3/5 majority required)",'3/5',52,1,0,0,2,43,0,0,1,1,0,0,55,45,0,0,
127,116,2,S. 4049,"June 25, 2020,  01:27 PM",On Cloture on the Motion to Proceed S. 4049,Motion to Invoke Cloture: Motion to Proceed to S. 4049,"An original bill to authorize appropriations for fiscal year 2021 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","Cloture on the Motion to Proceed Agreed to (90-7, 3/5 majority required)",'3/5',50,0,0,3,39,6,0,0,1,1,0,0,90,7,0,3,
128,116,2,S. 4049,"June 29, 2020,  05:31 PM",On the Motion to Proceed S. 4049,Motion to Proceed to S. 4049,"An original bill to authorize appropriations for fiscal year 2021 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Motion to Proceed Agreed to (89-4),'1/2',49,0,0,4,39,4,0,2,1,0,0,1,89,4,0,7,
129,116,2,,"July 1, 2020,  05:37 PM",On the Motion to Table S.Amdt. 2011 to S. 4049 (National Defense Authorization Act for Fiscal Year 2021),Motion to Table Paul Amdt. No. 2011,To withdraw all United States Armed Forces from Afghanistan.,Motion to Table Agreed to (60-33),'1/2',44,4,0,5,15,28,0,2,1,1,0,0,60,33,0,7,
130,116,2,PN1726,"July 2, 2020,  01:33 PM",On the Cloture Motion PN1726,Motion to Invoke Cloture: Russell Vought to be Director of the Office of Management and Budget,"Russell Vought, of Virginia, to be Director of the Office of Management and Budget",Cloture Motion Agreed to (47-44),'1/2',47,0,0,6,0,42,0,3,0,2,0,0,47,44,0,9,
131,116,2,PN1726,"July 20, 2020,  05:31 PM",On the Nomination PN1726,"Confirmation: Russell Vought, of Virginia, to be Director of the Office of Management and Budget","Russell Vought, of Virginia, to be Director of the Office of Management and Budget",Nomination Confirmed (51-45),'1/2',51,0,0,2,0,43,0,2,0,2,0,0,51,45,0,4,
132,116,2,,"July 21, 2020,  11:44 AM",On the Amendment S.Amdt. 2252 to S.Amdt. 2301 to S. 4049 (National Defense Authorization Act for Fiscal Year 2021),Schatz Amdt. No. 2252,To reform Department of Defense transfers of personal property to law enforcement agencies.,"Amendment Rejected (51-49, 3/5 majority required)",'3/5',4,49,0,0,45,0,0,0,2,0,0,0,51,49,0,0,
133,116,2,,"July 21, 2020,  12:25 PM",On the Amendment S.Amdt. 2411 to S.Amdt. 2301 to S. 4049 (National Defense Authorization Act for Fiscal Year 2021),Inhofe Amdt. No. 2411,To impose additional conditions and limitations on the transfer of Department of Defense property for law enforcement activities.,"Amendment Agreed to (90-10, 3/5 majority required)",'3/5',48,5,0,0,41,4,0,0,1,1,0,0,90,10,0,0,
134,116,2,,"July 21, 2020,  04:06 PM",On the Amendment S.Amdt. 2244 to S.Amdt. 2301 to S. 4049 (National Defense Authorization Act for Fiscal Year 2021),Cornyn Amdt. No. 2244,"To restore American leadership in semiconductor manufacturing by increasing federal incentives in order to enable advanced research and development, secure the supply chain, and ensure long-term national security and economic competitiveness.","Amendment Agreed to (96-4, 3/5 majority required)",'3/5',49,4,0,0,45,0,0,0,2,0,0,0,96,4,0,0,
135,116,2,,"July 22, 2020,  12:14 PM",On the Amendment S.Amdt. 1788 to S.Amdt. 2301 to S. 4049 (National Defense Authorization Act for Fiscal Year 2021),Sanders Amdt. No. 1788,"To reduce the bloated Pentagon budget by 10 percent and invest that money in jobs, education, health care, and housing in communities in the United States in which the poverty rate is not less than 25 percent.","Amendment Rejected (23-77, 3/5 majority required)",'3/5',0,53,0,0,22,23,0,0,1,1,0,0,23,77,0,0,
136,116,2,,"July 22, 2020,  12:53 PM",On the Amendment S.Amdt. 1972 to S.Amdt. 2301 to S. 4049 (National Defense Authorization Act for Fiscal Year 2021),"Tester Amdt. No. 1972, As Modified",To expand the list of diseases associated with exposure to certain herbicide agents for which there is a presumption of service connection for veterans who served in the Republic of Vietnam.,"Amendment Agreed to (94-6, 3/5 majority required)",'3/5',47,6,0,0,45,0,0,0,2,0,0,0,94,6,0,0,
137,116,2,,"July 22, 2020,  01:21 PM",On the Cloture Motion S.Amdt. 2301 to S. 4049 (National Defense Authorization Act for Fiscal Year 2021),"Motion to Invoke Cloture: Inhofe Amdt. No. 2301, As Amended, to S. 4049",In the nature of a substitute.,"Cloture Motion Agreed to (87-13, 3/5 majority required)",'3/5',49,4,0,0,37,8,0,0,1,1,0,0,87,13,0,0,
138,116,2,,"July 23, 2020,  10:02 AM",On the Amendment S.Amdt. 2301 to S. 4049 (National Defense Authorization Act for Fiscal Year 2021),"Inhofe Amdt. No. 2301, As Amended",In the nature of a substitute.,Amendment Agreed to (88-12),'1/2',49,4,0,0,38,7,0,0,1,1,0,0,88,12,0,0,
139,116,2,S. 4049,"July 23, 2020,  10:47 AM",On the Cloture Motion S. 4049,Motion to Invoke Cloture: S. 4049,"An original bill to authorize appropriations for fiscal year 2021 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","Cloture Motion Agreed to (86-14, 3/5 majority required)",'3/5',49,4,0,0,36,9,0,0,1,1,0,0,86,14,0,0,
140,116,2,S. 4049,"July 23, 2020,  01:59 PM",On Passage of the Bill S. 4049,"S. 4049, As Amended","An original bill to authorize appropriations for fiscal year 2021 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed (86-14),'1/2',49,4,0,0,36,9,0,0,1,1,0,0,86,14,0,0,
141,116,2,PN1345,"July 23, 2020,  02:39 PM",On the Cloture Motion PN1345,Motion to Invoke Cloture: William Scott Hardy to be U.S. District Judge for the Western District of Pennsylvania,"William Scott Hardy, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",Cloture Motion Agreed to (60-32),'1/2',48,1,0,4,11,31,0,3,1,0,0,1,60,32,0,8,
142,116,2,PN1345,"July 27, 2020,  05:44 PM",On the Nomination PN1345,"Confirmation: William Scott Hardy, of Pennsylvania, to be U.S. District Judge for the Western District of Pennsylvania","William Scott Hardy, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",Nomination Confirmed (65-30),'1/2',51,0,0,2,13,30,0,2,1,0,0,1,65,30,0,5,
143,116,2,PN1347,"July 28, 2020,  11:32 AM",On the Cloture Motion PN1347,Motion to Invoke Cloture: David Cleveland Joseph to be U.S. District Judge for the Western District of Louisiana,"David Cleveland Joseph, of Louisiana, to be United States District Judge for the Western District of Louisiana",Cloture Motion Agreed to (55-42),'1/2',53,0,0,0,2,41,0,2,0,1,0,1,55,42,0,3,
144,116,2,PN1605,"July 28, 2020,  12:17 PM",On the Cloture Motion PN1605,Motion to Invoke Cloture: Dana T. Wade to be an Assistant Secretary of Housing and Urban Development,"Dana T. Wade, of the District of Columbia, to be an Assistant Secretary of Housing and Urban Development",Cloture Motion Agreed to (57-40),'1/2',53,0,0,0,4,39,0,2,0,1,0,1,57,40,0,3,
145,116,2,PN1347,"July 28, 2020,  02:25 PM",On the Nomination PN1347,"Confirmation: David Cleveland Joseph, of Louisiana, to be U.S. District Judge for the Western District of Louisiana","David Cleveland Joseph, of Louisiana, to be United States District Judge for the Western District of Louisiana",Nomination Confirmed (55-42),'1/2',53,0,0,0,2,41,0,2,0,1,0,1,55,42,0,3,
146,116,2,PN1605,"July 28, 2020,  03:05 PM",On the Nomination PN1605,"Confirmation: Dana T. Wade, of Washington D.C., to be an Assistant Secretary of Housing and Urban Development","Dana T. Wade, of the District of Columbia, to be an Assistant Secretary of Housing and Urban Development",Nomination Confirmed (57-40),'1/2',53,0,0,0,4,39,0,2,0,1,0,1,57,40,0,3,
147,116,2,PN1937,"July 29, 2020,  11:43 AM",On the Cloture Motion PN1937,Motion to Invoke Cloture: Derek Kan to be Deputy Director of the Office of Management and Budget,"Derek Kan, of California, to be Deputy Director of the Office of Management and Budget",Cloture Motion Agreed to (76-22),'1/2',52,0,0,1,23,21,0,1,1,1,0,0,76,22,0,2,
148,116,2,PN1690,"July 29, 2020,  02:49 PM",On the Cloture Motion PN1690,Motion to Invoke Cloture: Marvin Kaplan to be a Member of the National Labor Relations Board,"Marvin Kaplan, of Kansas, to be a Member of the National Labor Relations Board for the term of five years expiring August 27, 2025",Cloture Motion Agreed to (52-46),'1/2',52,0,0,1,0,44,0,1,0,2,0,0,52,46,0,2,
149,116,2,PN1690,"July 29, 2020,  03:28 PM",On the Nomination PN1690,"Confirmation: Marvin Kaplan, of Kansas, to be a Member of the National Labor Relations Board","Marvin Kaplan, of Kansas, to be a Member of the National Labor Relations Board for the term of five years expiring August 27, 2025",Nomination Confirmed (52-46),'1/2',52,0,0,1,0,44,0,1,0,2,0,0,52,46,0,2,
150,116,2,PN1692,"July 29, 2020,  04:45 PM",On the Cloture Motion PN1692,Motion to Invoke Cloture: Lauren McGarity McFerran to be a Member of the National Labor Relations Board,"Lauren McGarity McFerran, of the District of Columbia, to be a Member of the National Labor Relations Board for the term of five years expiring December 16, 2024",Cloture Motion Agreed to (56-41),'1/2',9,41,0,3,45,0,0,0,2,0,0,0,56,41,0,3,
151,116,2,PN1692,"July 29, 2020,  05:21 PM",On the Nomination PN1692,"Confirmation: Lauren McGarity McFerran, of the District of Columbia, to be a Member of the National Labor Relations Board","Lauren McGarity McFerran, of the District of Columbia, to be a Member of the National Labor Relations Board for the term of five years expiring December 16, 2024",Nomination Confirmed (53-42),'1/2',7,42,0,4,44,0,0,1,2,0,0,0,53,42,0,5,
152,116,2,PN1937,"July 30, 2020,  01:32 PM",On the Nomination PN1937,"Confirmation: Derek Kan, of California, to be Deputy Director of the Office of Management and Budget","Derek Kan, of California, to be Deputy Director of the Office of Management and Budget",Nomination Confirmed (71-21),'1/2',50,0,0,3,20,20,0,5,1,1,0,0,71,21,0,8,
153,116,2,S. 178,"July 30, 2020,  02:33 PM",On the Motion to Proceed S. 178,Motion to Proceed to the House Message to Accompany S.178,"A bill to condemn gross human rights violations of ethnic Turkic Muslims in Xinjiang, and calling for an end to arbitrary detention, torture, and harassment of these communities inside and outside China.",Motion to Proceed Agreed to (47-42),'1/2',47,2,0,4,0,38,0,7,0,2,0,0,47,42,0,11,
